Host.Family,BLFamilyLatin,species_clean,species_jetz,Lice.Species,Lice.Species2,Lice.Species3,sociality,foraging_cat,elevation_cat,TipLabel,Full_Label,keycol,valuecol
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M519,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M651,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1229,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1284,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V235,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V240,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V467,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V657,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V691,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121245,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121359,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P130040,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1018,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1099,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1256,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,892,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V33,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P116231,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,cephalosa?,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M877,Lice.Genus2,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,cephalosa?,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1162,Lice.Genus2,Rallicola
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M493,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M499,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M513,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M515,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M517,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M519,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M651,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1229,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1284,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V235,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V240,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V467,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V657,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V691,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121245,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121359,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P130040,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1018,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1099,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1256,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,892,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V33,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P116231,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,cephalosa?,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M877,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,dalgleishi?,cephalosa?,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1162,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M493,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M499,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M513,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M515,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M517,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M519,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M651,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1229,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1284,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V235,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V240,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V467,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V657,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V691,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121245,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P121359,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,lowland_manu,Glyphorynchus_spirurus,P130040,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1018,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1099,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,1256,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,cephalosa?,,,1,canopy,other_iquitos,Glyphorynchus_spirurus,892,Lice.Genus3,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,M574,Lice.Genus,Columbicola
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,V283,Lice.Genus,Columbicola
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,V806,Lice.Genus,Columbicola
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,other_iquitos,Geotrygon_montana,1138,Lice.Genus,Columbicola
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,new sp?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,M556,Lice.Genus,Myrsidea
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_manu,Geotrygon_montana,P110058,Lice.Genus,Columbicola
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,corpulenta?,,0,ground,lowland_manu,Geotrygon_montana,P110107,Lice.Genus,Columbicola
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,,,0,ground,lowland_manu,Geotrygon_montana,P110417,Lice.Genus,Philopteridae
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,macrourae?,,0,ground,lowland_manu,Geotrygon_montana,P110057,Lice.Genus,Philopteridae
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,M574,Lice.Genus2,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,V283,Lice.Genus2,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,V806,Lice.Genus2,Physconelloides
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,other_iquitos,Geotrygon_montana,1138,Lice.Genus2,Physconelloides
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,new sp?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,M556,Lice.Genus2,Physconelloides
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_manu,Geotrygon_montana,P110058,Lice.Genus2,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,corpulenta?,,0,ground,lowland_manu,Geotrygon_montana,P110107,Lice.Genus2,Hohorstiella?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,,,0,ground,lowland_manu,Geotrygon_montana,P110417,Lice.Genus2,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,macrourae?,,0,ground,lowland_manu,Geotrygon_montana,P110057,Lice.Genus2,Columbicola
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,M574,Lice.Genus3,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_iquitos,Geotrygon_montana,V283,Lice.Genus3,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,V806,Lice.Genus3,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,cubanus?,,0,ground,other_iquitos,Geotrygon_montana,1138,Lice.Genus3,
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,new sp?,cubanus?,,0,ground,lowland_iquitos,Geotrygon_montana,M556,Lice.Genus3,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,,,0,ground,lowland_manu,Geotrygon_montana,P110058,Lice.Genus3,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,macrourae?,corpulenta?,,0,ground,lowland_manu,Geotrygon_montana,P110107,Lice.Genus3,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,,,0,ground,lowland_manu,Geotrygon_montana,P110417,Lice.Genus3,
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,new sp?,macrourae?,,0,ground,lowland_manu,Geotrygon_montana,P110057,Lice.Genus3,
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,galbulica?,,,1,midhigh,lowland_manu,Galbula_cyanescens,P130765,Lice.Genus,Picicola
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,galbulica?,,,1,midhigh,lowland_manu,Galbula_cyanescens,P130765,Lice.Genus2,
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,galbulica?,,,1,midhigh,lowland_manu,Galbula_cyanescens,P130765,Lice.Genus3,
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,analoides?,,,0,ground,lowland_manu,Formicarius_rufipectus,P120085,Lice.Genus,Formicaricola
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,analoides?,,,0,ground,lowland_manu,Formicarius_rufipectus,P120085,Lice.Genus2,
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,analoides?,,,0,ground,lowland_manu,Formicarius_rufipectus,P120085,Lice.Genus3,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,lowland_iquitos,Formicarius_colma,V254,Lice.Genus,Formicaricola
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,3678,Lice.Genus,Formicaricola
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,857,Lice.Genus,Formicaricola
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,lowland_iquitos,Formicarius_colma,V254,Lice.Genus2,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,3678,Lice.Genus2,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,857,Lice.Genus2,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,lowland_iquitos,Formicarius_colma,V254,Lice.Genus3,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,3678,Lice.Genus3,
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,analoides?,,,0,ground,other_iquitos,Formicarius_colma,857,Lice.Genus3,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,analoides?,,,0,ground,lowland_manu,Formicarius_analis,VC120112,Lice.Genus,Formicaricola
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,analoides?,,,0,ground,lowland_manu,Formicarius_analis,VC120112,Lice.Genus2,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,analoides?,,,0,ground,lowland_manu,Formicarius_analis,VC120112,Lice.Genus3,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,Lice.Genus,Myrsidea
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,Lice.Genus,Myrsidea
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,Lice.Genus2,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,Lice.Genus2,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,Lice.Genus3,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,(violacei/ rozsai…?),,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,Lice.Genus3,
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,new sp?,,,1,midhigh,lowland_manu,Epinecrophylla_erythrura,P110396,Lice.Genus,Myrsidea
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,new sp?,,,1,midhigh,lowland_manu,Epinecrophylla_erythrura,P110396,Lice.Genus2,
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,new sp?,,,1,midhigh,lowland_manu,Epinecrophylla_erythrura,P110396,Lice.Genus3,
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,new sp?,,,1,midhigh,montane_manu,Diglossa_glauca,SP120070,Lice.Genus,Philopterus-like
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,new sp?,,,1,midhigh,montane_manu,Diglossa_glauca,SP120070,Lice.Genus2,
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,new sp?,,,1,midhigh,montane_manu,Diglossa_glauca,SP120070,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M583,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M619,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/ deckeri/ antioquensis),,,1,other,other_iquitos,Dendrocincla_merula,1159,Lice.Genus,Rallicola?
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M583,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M619,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/ deckeri/ antioquensis),,,1,other,other_iquitos,Dendrocincla_merula,1159,Lice.Genus2,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M583,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/deceri…?),,,1,other,lowland_iquitos,Dendrocincla_merula,M619,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,(fuliginosa/ deckeri/ antioquensis),,,1,other,other_iquitos,Dendrocincla_merula,1159,Lice.Genus3,
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,fuliginosa?,,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,M598,Lice.Genus,Rallicola
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,fuliginosa?,,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V285,Lice.Genus,Rallicola
