sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,X.y,ectoparasite_code,species,species_taxonomy_SACC_2021,jetz_species,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint,Species_parameters,Station
121117,P12,1117,P121117,Monasa_nigrifrons,Monasa nigrifrons,Monasa_nigrifrons,Bucconidae,1,80.46733333,lowland_manu,other,low,409,0,0,0,0,0,0,0,0,0,0,0,0,NA,1263,19_9_2012_pantiacolla_Monasa nigrifrons,Monasa nigrifrons,Monasa nigrifrons,Monasa nigrifrons,381,NA,381,409,Monasa nigrifrons,pantiacolla
121372,P12,P121372,P121372,Malacoptila_semicincta,Malacoptila semicincta,Malacoptila_semicincta,Bucconidae,0,45.21722222,lowland_manu,ground-midhigh,low,494.5,1,1,0,0,2,2,0,0,0,0,0,0,NA,1374,22_10_2012_pantiacolla_Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,415,NA,415,494.5,Malacoptila semicincta,pantiacolla
120642,SP12,SP120642,SP120642,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,8,3,3,2,0,9,0,0,Rupicola_peruvianus,2049,23_7_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1307,NA,1307,1362,Rupicola peruvianus,san_pedro
120665,SP12,SP120665,SP120665,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,15,5,2,8,0,6,0,0,Rupicola_peruvianus,2068,24_7_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1307,NA,1307,1362,Rupicola peruvianus,san_pedro
120678,SP12,SP120678,SP120678,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,11,4,3,4,0,8,1,1,Rupicola_peruvianus,2083,25_7_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1307,NA,1307,1362,Rupicola peruvianus,san_pedro
120797,SP12,SP120797,SP120797,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,62,18,24,20,0,11,0,0,Rupicola_peruvianus,1916,14_8_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1362,NA,1362,1362,Rupicola peruvianus,san_pedro
120813,SP12,SP120813,SP120813,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,0,0,0,0,0,0,0,0,0,0,0,0,NA,1935,19_8_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1337,NA,1337,1395,Malacoptila fulvogularis,san_pedro
120819,SP12,SP120819,SP120819,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,21,2,7,12,0,13,0,0,Rupicola_peruvianus,1939,20_8_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1337,NA,1337,1362,Rupicola peruvianus,san_pedro
120821,SP12,SP120821,SP120821,Micromonacha_lanceolata,Micromonacha lanceolata,Micromonacha_lanceolata,Bucconidae,0,23.34,montane_manu,ground-midhigh,low,1113.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,1936,20_8_2012_san_pedro_Micromonacha lanceolata,Micromonacha lanceolata,Micromonacha lanceolata,Micromonacha lanceolata,1337,NA,1337,1113.5,Micromonacha lanceolata,san_pedro
120878,SP12,SP120878,SP120878,Galbula_cyanescens,Galbula cyanescens,Galbula_cynescens,Galbulidae,1,24.96074074,montane_manu,midhigh,low,486.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,1671,30_8_2012_san_pedro_Galbula cyanescens,Galbula cyanescens,Galbula cyanescens,Galbula cyanescens,1376,NA,1376,486.5,Galbula cyanescens,san_pedro
120917,SP12,SP120917,SP120917,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,1,0,1,0,0,0,0,0,0,1,0,0,Malacoptila_fulvogularis,1697,3_9_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1395,NA,1395,1395,Malacoptila fulvogularis,san_pedro
121006,P12,P121006,P121006,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,lowland_manu,ground-midhigh,low,1362,1,1,0,0,11,2,0,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362,NA,NA
121176,SP12,SP121176,SP121176,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,1,0,1,0,0,0,0,0,0,1,1,1,Malacoptila_fulvogularis,1841,22_10_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1418,NA,1418,1395,Malacoptila fulvogularis,san_pedro
121189,SP12,SP121189,SP121189,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,1,1,1,0,1,0,1,0,0,5,0,0,Malacoptila_fulvogularis,1842,22_10_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1418,NA,1418,1395,Malacoptila fulvogularis,san_pedro
121234,SP12,SP121234,SP121234,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,med,1362,1,1,0,0,8,4,3,1,0,0,0,0,NA,1877,25_10_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1418,NA,1418,1362,Rupicola peruvianus,san_pedro
121235,SP12,SP121235,SP121235,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,0,0,0,0,0,0,0,0,0,0,0,0,NA,1871,25_10_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1418,NA,1418,1395,Malacoptila fulvogularis,san_pedro
121276,SP12,SP121276,SP121276,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,low,1395,1,0,1,0,0,0,0,0,0,22,0,0,Malacoptila_fulvogularis,2115,7_11_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1307,NA,1307,1395,Malacoptila fulvogularis,san_pedro
121319,SP12,SP121319,SP121319,Rupicola_peruvianus,Rupicola peruvianus,Rupicola_peruvianus,Cotingidae,0,207.3219231,montane_manu,ground-midhigh,low,1362,1,1,1,0,1,0,0,1,0,4,0,0,Rupicola_peruvianus,2191,10_11_2012_san_pedro_Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,Rupicola peruvianus,1262,NA,1262,1362,Rupicola peruvianus,san_pedro
120250,W12,W120250,W120250,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,0,0,0,0,0,0,0,0,0,0,0,0,NA,2742,24_7_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,NA,NA,NA,2648,Pipreola intermedia,wayqecha
120299,W12,W120299,W120299,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,very low,2648,0,0,0,0,0,0,0,0,0,0,0,0,NA,4848,NA_8_2012_wayqecha_Pipreola intermedia,NA,NA,NA,NA,NA,NA,2648,Pipreola intermedia,wayqecha
120481,W12,W120481,W120481,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,5,0,0,Pipreola_intermedia,2407,6_9_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2816,NA,2816,2648,Pipreola intermedia,wayqecha
120617,W12,W120617,W120617,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,1,1,0,3,0,1,2,0,2,0,0,Pipreola_intermedia,2371,4_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2995,NA,2995,2648,Pipreola arcuata,wayqecha
120650,W12,W120650,W120650,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,high,2750,1,1,0,0,2,1,0,1,0,0,0,0,NA,2724,9_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,3013,NA,3013,2750,Pipreola arcuata,wayqecha
120662,W12,W120662,W120662,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,high,2648,1,0,1,0,0,0,0,0,0,5,0,0,Pipreola_intermedia,2709,11_10_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2833,NA,2833,2648,Pipreola intermedia,wayqecha
120683,W12,W120683,W120683,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,high,2750,0,0,0,0,0,0,0,0,0,0,0,0,NA,2664,15_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2742,NA,2742,2750,Pipreola arcuata,wayqecha
120693,W12,W120693,W120693,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,high,2648,1,0,1,0,0,0,0,0,0,17,0,0,Pipreola_intermedia,2654,15_10_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2742,NA,2742,2648,Pipreola intermedia,wayqecha
120701,W12,W120701,W120701,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,high,2648,1,0,1,0,0,0,0,0,0,6,0,0,Pipreola_intermedia,2655,15_10_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2742,NA,2742,2648,Pipreola intermedia,wayqecha
120717,W12,W120717,W120717,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,med,2750,1,1,1,0,10,1,3,6,0,6,0,0,Pipreola_arcuata,2688,16_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2742,NA,2742,2750,Pipreola arcuata,wayqecha
120722,W12,W120722,W120722,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,med,2750,1,1,1,0,7,1,1,5,0,3,0,0,Pipreola_arcuata,2689,16_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2742,NA,2742,2750,Pipreola arcuata,wayqecha
120737,W12,W120737,W120737,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,med,2750,1,1,1,0,13,8,3,2,0,8,0,0,Pipreola_arcuata,2691,16_10_2012_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2742,NA,2742,2750,Pipreola arcuata,wayqecha
120816,W12,W120816,W120816,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,2,0,0,Pipreola_intermedia,2633,20_10_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2681,NA,2681,2648,Pipreola intermedia,wayqecha
121017,W12,W121017,W121017,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,low,2648,1,1,1,0,1,0,0,1,0,7,0,0,Pipreola_intermedia,2451,20_11_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2650,NA,2650,2648,Pipreola intermedia,wayqecha
121018,W12,W121018,W121018,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,1,1,0,2,0,0,2,0,21,0,0,Pipreola_intermedia,2452,20_11_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2650,NA,2650,2648,Pipreola intermedia,wayqecha
121045,W12,W121045,W121045,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,19,0,0,Pipreola_intermedia,2480,21_11_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2650,NA,2650,2648,Pipreola intermedia,wayqecha
121150,W12,W121150,W121150,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,low,2648,0,0,0,0,0,0,0,0,0,0,0,0,NA,2541,1_12_2012_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2521,NA,2521,2648,Pipreola intermedia,wayqecha
13356,SP13,SP13356,SP13356,Malacoptila_fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,48.74470588,montane_manu,undersory-midhigh,med,1395,0,0,0,0,0,0,0,0,0,0,0,0,NA,3359,14_11_2013_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila fulvogularis,1573,NA,1573,1395,Malacoptila fulvogularis,san_pedro
130043,P13,P130043,P130043,Malacoptila_semicincta,Malacoptila semicincta,Malacoptila_semicincta,Bucconidae,0,45.21722222,lowland_manu,ground-midhigh,very low,494.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,2897,27_8_2013_pantiacolla_Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,432,NA,432,494.5,Malacoptila semicincta,pantiacolla
130063,P13,P130063,P130063,Malacoptila_semicincta,Malacoptila semicincta,Malacoptila_semicincta,Bucconidae,0,45.21722222,lowland_manu,ground-midhigh,very low,494.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,2910,28_8_2013_pantiacolla_Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,432,NA,432,494.5,Malacoptila semicincta,pantiacolla
130357,P13,P130357,P130357,Malacoptila_semicincta,Malacoptila semicincta,Malacoptila_semicincta,Bucconidae,0,45.21722222,lowland_manu,ground-midhigh,low,494.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,3051,17_9_2013_pantiacolla_Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,Malacoptila semicincta,415,NA,415,494.5,Malacoptila semicincta,pantiacolla
130765,P13,765,P130765,Galbula_cyanescens,Galbula cyanescens,Galbula_cyanescens,Galbulidae,1,24.96074074,lowland_manu,midhigh,very low,486.5,1,1,0,0,1,0,1,0,0,0,0,0,NA,3194,13_10_2013_pantiacolla_Galbula cyanescens,Galbula cyanescens,Galbula cyanescens,Galbula cyanescens,392,NA,392,486.5,Galbula cyanescens,pantiacolla
130133,W13,133,W130133,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,very low,2648,1,0,1,0,0,0,0,0,0,3,0,0,Pipreola_intermedia,3760,31_8_2013_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2650,NA,2650,2648,Pipreola intermedia,wayqecha
130376,W13,376,W130376,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,very low,2648,1,0,1,0,0,0,0,0,0,2,0,0,Pipreola_intermedia,5258,NA_9_2013_wayqecha_Pipreola intermedia,NA,NA,NA,NA,NA,NA,2648,Pipreola intermedia,wayqecha
130408,W13,408,W130408,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,med,2750,1,1,1,0,3,1,0,2,0,1,0,0,Pipreola_arcuata,5264,1_10_2013_wayqecha_Pipreola arcuata,NA,NA,NA,NA,NA,NA,2750,Pipreola arcuata,wayqecha
130514,W13,514,W130514,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,low,2750,0,0,0,0,0,0,0,0,0,0,0,0,NA,4071,23_10_2013_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2743,NA,2743,2750,Pipreola arcuata,wayqecha
130657,W13,657,W130657,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,low,2648,1,0,1,0,0,0,0,0,0,44,0,0,Pipreola_intermedia,3853,10_11_2013_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2521,NA,2521,2648,Pipreola intermedia,wayqecha
130693,W13,693,W130693,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,low,2648,1,0,1,0,0,0,0,0,0,105,0,0,Pipreola_intermedia,3884,13_11_2013_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2617,NA,2617,2648,Pipreola intermedia,wayqecha
130860,W13,860,W130860,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,117,0,0,Pipreola_intermedia,5314,24_11_2013_wayqecha_Pipreola intermedia,NA,NA,NA,NA,NA,2833,2648,Pipreola intermedia,wayqecha
130861,W13,861,W130861,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,4,0,0,Pipreola_intermedia,4037,25_11_2013_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2833,NA,2833,2648,Pipreola intermedia,wayqecha
130862,W13,862,W130862,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,0,1,0,0,0,0,0,0,37,0,0,Pipreola_intermedia,4038,25_11_2013_wayqecha_Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,Pipreola intermedia,2833,NA,2833,2648,Pipreola intermedia,wayqecha
130473,W12,473,W130473,Pipreola_arcuata,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,101.4315,high_montane_manu,undersory-midhigh,med,2750,0,0,0,0,0,0,0,0,0,0,0,0,NA,3670,15_10_2013_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,Pipreola arcuata,2973,NA,2973,2750,Pipreola arcuata,wayqecha
116038,P11,6038,P116038,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,med,430,1,0,1,0,0,0,0,0,0,14,0,0,Thamnomanes_schistogynus,66,14_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes schistogynus,415,NA,415,430,Thamnomanes schistogynus,pantiacolla
116078,P11,6078,P116078,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,med,415,1,1,1,0,8,3,2,3,0,62,0,0,Myrmotherula_axillaris,110,15_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula axillaris,415,NA,415,415,Myrmotherula axillaris,pantiacolla
116080,P11,6080,P116080,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,high,415,1,0,1,0,0,0,0,0,0,5,0,1,Isleria_hauxwelli,4209,15_8_2011_pantiacolla_Myrmotherula hauxwelli,NA,NA,NA,NA,NA,415,415,Myrmotherula hauxwelli,pantiacolla
116119,P11,6119,P116119,Willisornis_poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,18.39630137,lowland_manu,ground,med,419,1,0,1,0,0,0,0,0,0,6,0,0,Willisornis_poecilinotus,132,16_8_2011_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis poecilinotus,Willisornis poecilinotus,415,NA,415,419,Willisornis poecilinotus,pantiacolla
116147,P11,6147,P116147,Willisornis_poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,18.39630137,lowland_manu,ground,low,419,0,0,0,0,0,0,0,0,0,0,0,0,NA,146,18_8_2011_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis poecilinotus,Willisornis poecilinotus,600,NA,600,419,Willisornis poecilinotus,pantiacolla
116154,P11,6154,P116154,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,med,421,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,150,18_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes ardesiacus,600,NA,600,421,Thamnomanes ardesiacus,pantiacolla
116163,P11,6163,P116163,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,1,0,1,0,0,0,0,0,0,14,0,0,Thamnomanes_ardesiacus,4217,18_20_8_2011_pantiacolla_Thamnomanes ardesiacus,NA,NA,NA,NA,NA,NA,421,Thamnomanes ardesiacus,pantiacolla
116166,P11,6166,P116166,Schiffornis_turdina,Schiffornis turdina,Schiffornis_turdina,Cotingidae,0,30.18625,lowland_manu,understory,low,876,1,1,0,0,1,1,0,0,0,0,0,0,NA,161,18_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,600,NA,600,876,Schiffornis turdina,pantiacolla
116172,P11,6172,P116172,Lanio_versicolor,Lanio versicolor,Lanio_versicolor,Thraupidae,1,19.76205128,lowland_manu,canopy,low,438,1,1,1,0,5,1,0,0,0,4,0,0,Lanio_versicolor,151,18_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio versicolor,Lanio versicolor,600,NA,600,438,Lanio versicolor,pantiacolla
116185,P11,6185,P116185,Schiffornis_turdina,Schiffornis turdina,Schiffornis_turdina,Cotingidae,0,30.18625,lowland_manu,understory,low,876,1,1,0,0,5,3,1,1,0,0,0,0,NA,162,18_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,600,NA,600,876,Schiffornis turdina,pantiacolla
116187,P11,6187,P116187,Schiffornis_turdina,Schiffornis turdina,Schiffornis_turdina,Cotingidae,0,30.18625,lowland_manu,understory,low,876,1,0,1,0,0,0,0,0,0,2,0,0,Schiffornis_turdina,163,18_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,600,NA,600,876,Schiffornis turdina,pantiacolla
116200,P11,6200,P116200,Willisornis_poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,18.39630137,lowland_manu,ground,low,419,1,0,1,0,0,0,0,0,0,32,0,0,Willisornis_poecilinotus,4222,18_20_8_2011_pantiacolla_Willisornis poecilinotus,NA,NA,NA,NA,NA,NA,419,Willisornis poecilinotus,pantiacolla
116202,P11,6202,P116202,Schiffornis_turdina,Schiffornis turdina,Chlorothraupis_turdina,Cotingidae,0,30.18625,lowland_manu,understory,low,876,1,1,0,0,6,0,3,3,0,0,0,0,NA,195,19_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,Schiffornis turdina,600,NA,600,876,Schiffornis turdina,pantiacolla
116204,P11,6204,P116204,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,low,600,1,1,1,0,1,0,1,0,0,21,0,0,Chlorothraupis_carmioli,196,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla
116210,P11,6210,P116210,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,low,600,1,1,1,0,8,2,3,3,0,11,0,0,Chlorothraupis_carmioli,197,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla
116211,P11,6211,P116211,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,high,600,1,1,1,0,1,1,0,0,0,64,0,0,Chlorothraupis_carmioli,4223,18_20_8_2011_pantiacolla_Chlorothraupis carmioli,NA,NA,NA,NA,NA,NA,600,Chlorothraupis carmioli,pantiacolla
116213,P11,6213,P116213,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,med,600,1,1,1,0,13,1,5,7,0,75,0,0,Chlorothraupis_carmioli,198,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,Chlorothraupis carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla
116228,P11,6228,P116228,Myiobius_barbatus,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,12.84714286,lowland_manu,midhigh,low,424,1,0,1,0,0,0,0,0,0,4,0,0,Myiobius_barbatus,218,19_8_2011_pantiacolla_Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,600,NA,600,424,Myiobius barbatus,pantiacolla
