"","X.No","Collection.x","Sample_group","Sample.No...","Full_Label","comment","species_binomial","Host.Order","Host.Family","New.Association","Lice.Genus","Lice.Species","Female","Male","Nimph","Eggs","Total","BoxLocation1","Lice.Genus2","Lice.Species2","Female2","Male2","Nimph2","Eggs2","Total2","BoxLocation2","Lice.Genus3","Lice.Species3","Female3","Male3","Nimph3","Eggs3","Total.1","BoxLocation3","total_lice","species_clean","mass_tidy","bill_tidy","wing_tidy","tail_tidy","wing_index_tidy","tarsus_tidy","sociality","ForStrat_ground","ForStrat_understory","ForStrat_midhigh","ForStrat_canopy","species_jetz","WJSpecID","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","foraging_cat","elevation_cat","sample","infestation_lice","Collection.y","powder_level","Host.genus","Host.species"
"357",420,"JEJ","P11","6183","P116183","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","2","2","0","",4,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,4,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116183,0,"JEJ","low","Mionectes","olivaceus"
"358",421,"JEJ","P11","6186","P116186","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","3","2","3","",8,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,8,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116186,0,"JEJ","low","Mionectes","olivaceus"
"359",422,"JEJ","P11","6220","P116220","","Rhegmatorhina_melanosticta","Passeriformes","Thamnophilidae","","Ricinus","new sp?","1","0","1","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Rhegmatorhina melanosticta",32.28411765,12.0762069,77.29411765,48.9,12.3,27.5,"0",60,40,0,0,"Rhegmatorhina_melanosticta",6604,"Rhegmatorhina_melanosticta","Thamnophilidae","Antbirds","Antbirds","Hairy-crested Antbird","bow06604","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground","lowland_manu",116220,0,"JEJ","high","Rhegmatorhina","melanosticta"
"360",423,"JEJ","P11","6222","P116222","","Rhegmatorhina_melanosticta","Passeriformes","Thamnophilidae","","Ricinus","new sp?","0","1","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Rhegmatorhina melanosticta",32.28411765,12.0762069,77.29411765,48.9,12.3,27.5,"0",60,40,0,0,"Rhegmatorhina_melanosticta",6604,"Rhegmatorhina_melanosticta","Thamnophilidae","Antbirds","Antbirds","Hairy-crested Antbird","bow06604","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground","lowland_manu",116222,0,"JEJ","med","Rhegmatorhina","melanosticta"
"361",424,"JEJ","P11","6223","P116223","","Thalurania_furcata","Apodiformes","Trochilidae","","Ricinus","new sp?","1","0","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Thalurania furcata",4.515660377,18.78153846,53.56068376,37.8,64.1,4.8,"0",10,30,30,30,"Thalurania_furcata",2582,"Thalurania_furcata","Trochilidae","Hummingbirds","Hummingbirds","Fork-tailed Woodnymph","bow02582","BL3","Trochilidae","Hummingbirds",79,"APODIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","other","lowland_manu",116223,0,"JEJ","low","Thalurania","furcata"
"362",425,"JEJ","P11","6218","P116218","","Rhegmatorhina_melanosticta","Passeriformes","Thamnophilidae","","Myrsidea","new sp?","1","0","1","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Rhegmatorhina melanosticta",32.28411765,12.0762069,77.29411765,48.9,12.3,27.5,"0",60,40,0,0,"Rhegmatorhina_melanosticta",6604,"Rhegmatorhina_melanosticta","Thamnophilidae","Antbirds","Antbirds","Hairy-crested Antbird","bow06604","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground","lowland_manu",116218,0,"JEJ","med","Rhegmatorhina","melanosticta"
"363",426,"JEJ","P11","6233","P116233","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","1","0","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116233,0,"JEJ","low","Mionectes","olivaceus"
"364",427,"JEJ","P11","6441","P116441","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","1","0","1","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116441,0,"JEJ","low","Mionectes","olivaceus"
"365",428,"JEJ","P11","6443","P116443","unknown louse skeleton found","Cyanoloxia_cyanoides","Passeriformes","Cardinalidae","","unknown louse ","maybe Myrsidea johnklickai?","-","-","-","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Cyanoloxia cyanoides",26.23404255,13.61864865,76.72093023,66.8,13.8,21.1,"1",70,30,0,0,"Cyanocompsa_cyanoides",13305,"Cyanocompsa_cyanoides","P12","Cardinals, Allies","Cardinals, Allies","Blue-black Grosbeak","bow13305","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","ground","lowland_manu",116443,0,"JEJ","low","Cyanoloxia","cyanoides"
"366",429,"JEJ","P11","6485","P116485","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","0","2","0","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116485,0,"JEJ","low","Mionectes","olivaceus"
"367",430,"JEJ","P11","6487","P116487","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","0","1","1","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",116487,0,"JEJ","med","Mionectes","olivaceus"
"368",431,"JEJ","P12","616","P120616","","Ancistrops_strigilatus","Passeriformes","Furnariidae","","Myrsidea","new sp?","2","1","0","",3,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,3,"Ancistrops strigilatus",33.46333333,14.2,87.83333333,72.5,18.1,23.1,"1",50,50,0,0,"Ancistrops_strigilatus",6827,"Ancistrops_strigilatus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Chestnut-winged Hookbill","bow06827","BL3","Furnariidae","Ovenbirds",110,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground-understory","lowland_manu",120616,0,"JEJ","low","Ancistrops","strigilatus"
"369",432,"JEJ","P13","185","P130185","","Cyanoloxia_cyanoides","Passeriformes","Cardinalidae","","Myrsidea","johnklickai/sychrai?","0","1","1","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Cyanoloxia cyanoides",26.23404255,13.61864865,76.72093023,66.8,13.8,21.1,"1",70,30,0,0,"Cyanocompsa_cyanoides",13305,"Cyanocompsa_cyanoides","P12","Cardinals, Allies","Cardinals, Allies","Blue-black Grosbeak","bow13305","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","ground","lowland_manu",130185,0,"JEJ","low","Cyanoloxia","cyanoides"
"370",433,"JEJ","P13","219","P130219","","Cyanoloxia_cyanoides","Passeriformes","Cardinalidae","","Myrsidea","johnklickai/sychrai?","1","0","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Cyanoloxia cyanoides",26.23404255,13.61864865,76.72093023,66.8,13.8,21.1,"1",70,30,0,0,"Cyanocompsa_cyanoides",13305,"Cyanocompsa_cyanoides","P12","Cardinals, Allies","Cardinals, Allies","Blue-black Grosbeak","bow13305","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","ground","lowland_manu",130219,0,"JEJ","low","Cyanoloxia","cyanoides"
"371",434,"JEJ","SP11","11","SP110011","","Sphenopsis_melanotis","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","0","2","",2,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,2,"Sphenopsis melanotis",18.04464286,8.171014493,65.81028037,63.5,13.4,20.8,"1",0,60,30,10,"Hemispingus_melanotis",12853,"Hemispingus_melanotis","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Black-eared Hemispingus","bow12853","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","understory","montane_manu",110011,0,"JEJ","high","Sphenopsis","melanotis"
"372",435,"JEJ","P13","372","P130372","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","2","6","6","",14,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,14,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",130372,0,"JEJ","med","Mionectes","olivaceus"
"373",436,"JEJ","SP11","28","SP110028","","Sphenopsis_melanotis","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","0","1","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Sphenopsis melanotis",18.04464286,8.171014493,65.81028037,63.5,13.4,20.8,"1",0,60,30,10,"Hemispingus_melanotis",12853,"Hemispingus_melanotis","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Black-eared Hemispingus","bow12853","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","understory","montane_manu",110028,0,"JEJ","med","Sphenopsis","melanotis"
"374",437,"JEJ","SP12","70","SP120070","","Diglossa_glauca","Passeriformes","Thraupidae","","Philopterus-like","new sp?","2","1","1","yes",4,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,4,"Diglossa glauca",12.82984848,7.577777778,61.7761194,45.9,21.2,16.4,"1",0,30,50,20,"Diglossa_glauca",13247,"Diglossa_glauca","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Deep-blue Flowerpiercer","bow13247","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu",120070,0,"JEJ","low","Diglossa","glauca"
"375",438,"JEJ","SP12","1114","SP121114","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","1","0","3","",4,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,4,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","montane_manu",121114,0,"JEJ","med","Mionectes","olivaceus"
"376",439,"JEJ","SP12","1171","SP121171","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","0","2","1","",3,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,3,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","montane_manu",121171,0,"JEJ","low","Mionectes","olivaceus"
"377",440,"JEJ","SP12","1215","SP121215","","Sphenopsis_melanotis","Passeriformes","Thraupidae","","Myrsidea","new sp?","2","1","4","",7,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,7,"Sphenopsis melanotis",18.04464286,8.171014493,65.81028037,63.5,13.4,20.8,"1",0,60,30,10,"Hemispingus_melanotis",12853,"Hemispingus_melanotis","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Black-eared Hemispingus","bow12853","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","understory","montane_manu",121215,0,"JEJ","med","Sphenopsis","melanotis"
"378",441,"JEJ","SP12","1239","SP121239","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","2","2","3","",7,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,7,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","montane_manu",121239,0,"JEJ","low","Mionectes","olivaceus"
"379",442,"JEJ","TL12","53","TL120053","","Anisognathus_somptuosus","Passeriformes","Thraupidae","","Myrsidea","new sp?","2","2","2","",6,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,6,"Anisognathus somptuosus",38.233,10.18571429,87.09090909,72.9,21,24.5,"1",0,30,50,20,"Anisognathus_somptuosus",12959,"Anisognathus_somptuosus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-winged Mountain-tanager","bow12959","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu",120053,0,"JEJ","low","Anisognathus","somptuosus"
"380",443,"JEJ","TL12","60","TL120060","","Iridosornis_analis","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","1","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Iridosornis analis",27.53977273,8.634782609,78.08837209,68.8,17.9,22.7,"1",0,60,20,20,"Iridosornis_analis",12963,"Iridosornis_analis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Yellow-throated Tanager","bow12963","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","understory","montane_manu",120060,0,"JEJ","med","Iridosornis","analis"
"381",444,"JEJ","TL12","62","TL120062","","Iridosornis_analis","Passeriformes","Thraupidae","","Myrsidea","new sp?","1","2","2","",5,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,5,"Iridosornis analis",27.53977273,8.634782609,78.08837209,68.8,17.9,22.7,"1",0,60,20,20,"Iridosornis_analis",12963,"Iridosornis_analis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Yellow-throated Tanager","bow12963","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","understory","montane_manu",120062,0,"JEJ","med","Iridosornis","analis"
"382",445,"JEJ","TU12","49","TU120049","","Buthraupis_montana","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","0","1","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Buthraupis montana",89.22766667,11.95,126.7586207,90.4,21.7,32.4,"1",0,20,50,30,"Buthraupis_montana",12951,"Buthraupis_montana","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Hooded Mountain-tanager","bow12951","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","high_montane_manu",120049,0,"JEJ","med","Buthraupis","montana"
"383",446,"JEJ","VC12","88","VC120088","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","0","2","3","",5,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,5,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",120088,0,"JEJ","med","Mionectes","olivaceus"
"384",447,"JEJ","VC12","89","VC120089","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","1","1","2","",4,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,4,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",120089,0,"JEJ","high","Mionectes","olivaceus"
"385",448,"JEJ","VC12","108","VC120108","","Mionectes_olivaceus","Passeriformes","Tyrannidae","","Myrsidea","olivacei?","0","2","2","",4,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,4,"Mionectes olivaceus",14.85200461,9.08445993,65.57358025,51.5,17,16.8,"1",0,100,0,0,"Mionectes_olivaceus",5762,"Mionectes_olivaceus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Olive-striped Flycatcher","bow05762","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu",120108,0,"JEJ","low","Mionectes","olivaceus"
"386",449,"JEJ","W12","483","W120483","","Buthraupis_montana","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","0","1","",1,"","Philopterus-like","new sp?",0,1,0,NA,1,"","","",NA,NA,NA,"",NA,NA,2,"Buthraupis montana",89.22766667,11.95,126.7586207,90.4,21.7,32.4,"1",0,20,50,30,"Buthraupis_montana",12951,"Buthraupis_montana","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Hooded Mountain-tanager","bow12951","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","high_montane_manu",120483,0,"JEJ","med","Buthraupis","montana"
"387",450,"JEJ","W12","525","W120525","","Sporathraupis _cyanocephala","Passeriformes","Thraupidae","","Philopterus-like","new sp?","1","0","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Sporathraupis cyanocephala",38.99776119,9.877234043,83.83076923,80.6,17.4,24,"1",0,0,20,70,"Thraupis_cyanocephala",12942,"Thraupis_cyanocephala","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-capped Tanager","bow12942","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu",120525,0,"JEJ","med","Sporathraupis ","cyanocephala"
"388",451,"JEJ","W13","188","W130188","","Sporathraupis _cyanocephala","Passeriformes","Thraupidae","","Philopterus-like","new sp?","2","1","0","",3,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,3,"Sporathraupis cyanocephala",38.99776119,9.877234043,83.83076923,80.6,17.4,24,"1",0,0,20,70,"Thraupis_cyanocephala",12942,"Thraupis_cyanocephala","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-capped Tanager","bow12942","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu",130188,0,"JEJ","low","Sporathraupis ","cyanocephala"
"389",452,"JEJ","W13","234","W130234","","Buthraupis_montana","Passeriformes","Thraupidae","","Myrsidea","new sp?","0","1","0","",1,"","","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,1,"Buthraupis montana",89.22766667,11.95,126.7586207,90.4,21.7,32.4,"1",0,20,50,30,"Buthraupis_montana",12951,"Buthraupis_montana","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Hooded Mountain-tanager","bow12951","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","high_montane_manu",130234,0,"JEJ","med","Buthraupis","montana"
"390",453,"JEJ","W13","566","W130566","","Sporathraupis _cyanocephala","Passeriformes","Thraupidae","","Myrsidea","cyanocephalae?","2","5","3","",10,"","Philopterus-like","new sp?",11,10,14,NA,35,"","","",NA,NA,NA,"",NA,NA,45,"Sporathraupis cyanocephala",38.99776119,9.877234043,83.83076923,80.6,17.4,24,"1",0,0,20,70,"Thraupis_cyanocephala",12942,"Thraupis_cyanocephala","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-capped Tanager","bow12942","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu",130566,1,"JEJ","low","Sporathraupis ","cyanocephala"
