,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint.1,Species_parameters,Station,X,species.y,degree,w_degree,elevation,date,year_seasonality,degree_species,degree_w_species
504,110360,P11,360,P110360,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,2,1,1,0,2,0,0,1,0,38,0,0,Ceratopipra _chloromeros,4156,1_11_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,414,416,Pipra chloromeros,pantiacolla,506,Ceratopipra_chloromeros,5,0.204069659,414,2011-11-01,305,5,0.204069659
505,110361,P11,361,P110361,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,1,0,1,0,0,0,0,0,0,53,0,0,Ceratopipra _chloromeros,4157,1_11_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,414,416,Pipra chloromeros,pantiacolla,507,Ceratopipra_chloromeros,5,0.204069659,414,2011-11-01,305,5,0.204069659
506,110412,P11,412,P110412,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,high,416,1,1,0,1,0,0,0,0,0,0,2,0,0,Ceratopipra _chloromeros,4162,4_11_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,422,416,Pipra chloromeros,pantiacolla,508,Ceratopipra_chloromeros,5,0.204069659,422,2011-11-04,308,5,0.204069659
507,121002,SP12,1002,SP121002,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,20,5,5,10,0,2,0,0,Thripadectes_melanorhynchus,1929,24_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1362,NA,1362,1337,Thripadectes melanorhynchus,san_pedro,509,Thripadectes_melanorhynchus,44,5.119461852,1362,2012-09-24,268,52,5.994101102
508,121019,SP12,1019,SP121019,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,6,1,2,0,0,5,0,1,Thripadectes_melanorhynchus,1940,27_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro,510,Thripadectes_melanorhynchus,45,5.244461852,1337,2012-09-27,271,52,5.994101102
509,121022,SP12,1022,SP121022,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,3,0,0,Trichothraupis_melanops,1952,27_9_2012_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1337,NA,1337,1387,Trichothraupis melanops,san_pedro,511,Trichothraupis_melanops,46,4.990517008,1337,2012-09-27,271,54,5.778017008
510,121046,SP12,1046,SP121046,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,12,2,3,4,0,2,1,1,Thripadectes_melanorhynchus,1956,29_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro,512,Thripadectes_melanorhynchus,45,5.244461852,1337,2012-09-29,273,52,5.994101102
511,115955,P11,5955,P115955,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,med,416,1,2,1,1,0,7,0,0,1,0,22,0,0,Ceratopipra _chloromeros,4182,10_8_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,397,416,Pipra chloromeros,pantiacolla,513,Ceratopipra_chloromeros,4,0.171811594,397,2011-08-10,222,5,0.204069659
512,116053,P11,6053,P116053,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,1,0,1,0,0,0,0,0,0,16,0,0,Ceratopipra _chloromeros,4201,14_8_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,415,416,Pipra chloromeros,pantiacolla,514,Ceratopipra_chloromeros,5,0.204069659,415,2011-08-14,226,5,0.204069659
513,121090,SP12,1090,SP121090,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,18,1,8,3,0,0,0,0,NA,2011,2_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro,515,Thripadectes_melanorhynchus,45,5.046352608,1302,2012-10-02,276,52,5.994101102
514,121098,SP12,1098,SP121098,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2023,3_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro,516,Thripadectes_melanorhynchus,45,5.046352608,1302,2012-10-03,277,52,5.994101102
515,116054,P11,6054,P116054,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,med,416,1,2,1,1,0,10,1,3,5,0,53,0,0,Ceratopipra _chloromeros,4202,14_8_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,415,416,Pipra chloromeros,pantiacolla,517,Ceratopipra_chloromeros,5,0.204069659,415,2011-08-14,226,5,0.204069659
516,121163,SP12,1163,SP121163,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,22,4,3,15,0,0,0,0,NA,1833,20_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1339,NA,1339,1337,Thripadectes melanorhynchus,san_pedro,518,Thripadectes_melanorhynchus,45,5.244461852,1339,2012-10-20,294,52,5.994101102
517,121216,SP12,1216,SP121216,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,low,1487,1,1,0,1,0,0,0,0,0,0,4,0,0,Myrmotherula_schisticolor,1869,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula_schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro,519,Myrmotherula_schisticolor,26,2.250404426,1418,2012-10-23,297,27,2.500404426
518,121185,SP12,1185,SP121185,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,med,1487,1,1,0,1,0,0,0,0,0,0,10,1,1,Myrmotherula_schisticolor,1868,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula_schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro,520,Myrmotherula_schisticolor,26,2.250404426,1418,2012-10-23,297,27,2.500404426
519,116171,P11,6171,P116171,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,2,1,1,0,1,0,0,1,0,1,0,0,Ceratopipra _chloromeros,4219,18_8_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,600,416,Pipra chloromeros,pantiacolla,521,Ceratopipra_chloromeros,5,0.204069659,600,2011-08-18,230,5,0.204069659
520,130860,W13,860,W130860,Pipreola_intermedia,Pipreola intermedia,Pipreola_intermedia,Cotingidae,1,48.25075,high_montane_manu,undersory-midhigh,med,2648,1,1,0,1,0,0,0,0,0,0,117,0,0,Pipreola_intermedia,5314,24_11_2013_wayqecha_Pipreola intermedia,Pipreola_intermedia,NA,NA,2833,2648,Pipreola intermedia,wayqecha,522,Pipreola_intermedia,16,2.122825863,2833,2013-11-24,328,17,2.233936974
521,116149,P11,6149,P116149,Myrmoborus_myotherinus,Myrmoborus myotherinus,Myrmoborus_myotherinus,Thamnophilidae,1,20.73168831,lowland_manu,ground-understory,low,426,1,2,1,1,0,2,1,0,1,0,125,0,0,Myrmoborus_myotherinus,183,18_8_2011_pantiacolla_Myrmoborus myotherinus,Myrmoborus_myotherinus,600,NA,600,426,Myrmoborus myotherinus,pantiacolla,523,Myrmoborus_myotherinus,46,4.601834982,600,2011-08-18,230,54,5.595179627
522,116155,P11,6155,P116155,Myrmeciza_fortis,Hafferia fortis,Percnostola_fortis,Thamnophilidae,1,48.60083333,lowland_manu,ground,med,422.5,1,2,1,1,0,1,0,1,0,0,47,1,1,Percnostola_fortis,145,18_8_2011_pantiacolla_Myrmeciza fortis,Hafferia_fortis,600,NA,600,422.5,Myrmeciza fortis,pantiacolla,524,Hafferia_fortis,9,0.388662668,600,2011-08-18,230,9,0.388662668
523,116177,P11,6177,P116177,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,187,18_8_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,600,NA,600,417.5,Lepidothrix coronata,pantiacolla,525,Lepidothrix_coronata,9,0.603043121,600,2011-08-18,230,10,0.853043121
524,116233,P11,6233,P116233,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,2,1,1,0,1,1,0,0,0,14,0,0,Mionectes_olivaceus,210,19_8_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,600,NA,600,1262,Mionectes olivaceus,pantiacolla,526,Mionectes_olivaceus,47,3.847093343,600,2011-08-19,231,76,5.901747981
525,116441,P11,6441,P116441,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,1,0,0,2,1,0,1,0,0,0,0,NA,381,4_9_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,397,NA,397,1262,Mionectes olivaceus,pantiacolla,527,Mionectes_olivaceus,28,1.890609853,397,2011-09-04,247,76,5.901747981
526,116443,P11,6443,P116443,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,low,423.5,1,1,1,0,0,1,-,-,-,0,0,0,0,NA,387,4_9_2011_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,397,NA,397,423.5,Cyanocompsa cyanoides,pantiacolla,528,Cyanoloxia_cyanoides,11,1.05491296,397,2011-09-04,247,13,1.138794539
527,116485,P11,6485,P116485,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,1,0,0,2,0,2,0,0,0,0,0,NA,425,6_9_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,397,NA,397,1262,Mionectes olivaceus,pantiacolla,529,Mionectes_olivaceus,28,1.890609853,397,2011-09-06,249,76,5.901747981
528,116487,P11,6487,P116487,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,med,1262,1,1,1,0,0,2,0,1,1,0,0,0,0,NA,426,6_9_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,397,NA,397,1262,Mionectes olivaceus,pantiacolla,530,Mionectes_olivaceus,28,1.890609853,397,2011-09-06,249,76,5.901747981
529,116489,P11,6489,P116489,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,med,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,427,6_9_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,397,NA,397,1262,Mionectes olivaceus,pantiacolla,531,Mionectes_olivaceus,28,1.890609853,397,2011-09-06,249,76,5.901747981
530,120616,P12,616,P120616,Ancistrops_strigilatus,Ancistrops strigilatus,Ancistrops_strigilatus,Furnariidae,1,33.46333333,lowland_manu,ground-understory,low,476.5,1,1,0,1,0,3,2,1,0,0,8,0,0,Ancistrops_strigilatus,1055,24_6_2012_pantiacolla_Ancistrops strigilatus,Ancistrops_strigilatus,438,NA,438,476.5,Ancistrops strigilatus,pantiacolla,532,Ancistrops_strigilatus,10,0.844945752,438,2012-06-24,176,11,1.844945752
531,121028,P12,1028,P121028,Ancistrops_strigilatus,Ancistrops strigilatus,Ancistrops_strigilatus,Furnariidae,1,33.46333333,lowland_manu,ground-understory,high,476.5,1,1,0,1,0,0,0,0,0,0,4,0,0,Ancistrops_strigilatus,1220,3_9_2012_pantiacolla_Ancistrops strigilatus,Ancistrops_strigilatus,421,NA,421,476.5,Ancistrops strigilatus,pantiacolla,533,Ancistrops_strigilatus,10,0.844945752,421,2012-09-03,247,11,1.844945752
532,121441,P12,1441,P121441,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,low,423.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1399,27_10_2012_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,385,NA,385,423.5,Cyanocompsa cyanoides,pantiacolla,534,Cyanoloxia_cyanoides,11,1.05491296,385,2012-10-27,301,13,1.138794539
533,130185,P13,185,P130185,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,low,423.5,1,2,1,1,0,2,0,1,1,0,16,0,0,Cyanoloxia_cyanoides,2973,6_9_2013_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,398,NA,398,423.5,Cyanocompsa cyanoides,pantiacolla,535,Cyanoloxia_cyanoides,13,1.138794539,398,2013-09-06,249,13,1.138794539
534,130219,P13,219,P130219,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,low,423.5,1,2,1,1,0,1,1,0,0,0,3,0,0,Cyanoloxia_cyanoides,2982,7_9_2013_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,398,NA,398,423.5,Cyanocompsa cyanoides,pantiacolla,536,Cyanoloxia_cyanoides,13,1.138794539,398,2013-09-07,250,13,1.138794539
535,130372,P13,372,P130372,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,med,1262,1,2,1,1,0,14,2,6,6,0,18,0,0,Mionectes_olivaceus,3071,19_9_2013_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,410,NA,410,1262,Mionectes olivaceus,pantiacolla,537,Mionectes_olivaceus,44,3.442331438,410,2013-09-19,262,76,5.901747981
536,120072,SP12,72,SP120072,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,1,0,1,0,0,0,0,0,0,44,0,0,Tangara_arthus,4587,29_6_2012_san_pedro_Tangara arthus,Tangara_arthus,NA,NA,1387,1308.5,Tangara arthus,san_pedro,538,Tangara_arthus,75,9.603873089,1387,2012-06-29,181,102,10.47767758
537,121138,SP12,1138,SP121138,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,2,1,1,0,1,1,0,0,0,4,0,0,Tangara_arthus,4640,17_10_2012_san_pedro_Tangara arthus,Tangara_arthus,NA,NA,1387,1308.5,Tangara arthus,san_pedro,539,Tangara_arthus,75,9.603873089,1387,2012-10-17,291,102,10.47767758
538,120070,SP12,70,SP120070,Diglossa_glauca,Diglossa glauca,Diglossa_glauca,Thraupidae,1,12.82984848,montane_manu,midhigh,low,1758,1,2,1,1,0,4,2,1,1,yes,118,0,0,Diglossa_glauca,2228,29_6_2012_san_pedro_Diglossa glauca,Diglossa_glauca,1387,NA,1387,1758,Diglossa glauca,san_pedro,540,Diglossa_glauca,35,3.914272405,1387,2012-06-29,181,41,4.780878022
539,121051,SP12,1051,SP121051,Xiphorhynchus_triangularis,Xiphorhynchus triangularis,Xiphorhynchus_triangularis,Dendrocolaptidae,1,43.98926829,montane_manu,midhigh,low,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1957,29_9_2012_san_pedro_Xiphorhynchus triangularis,Xiphorhynchus_triangularis,1337,NA,1337,1501,Xiphorhynchus triangularis,san_pedro,541,Xiphorhynchus_triangularis,64,6.767691623,1337,2012-09-29,273,90,8.061920788
540,121114,SP12,1114,SP121114,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,montane_manu,understory,med,1262,1,2,1,1,0,4,1,0,3,0,13,0,0,Mionectes_olivaceus,1812,4_10_2012_san_pedro_Mionectes olivaceus,Mionectes_olivaceus,1339,NA,1339,1262,Mionectes olivaceus,san_pedro,542,Mionectes_olivaceus,44,3.342401488,1339,2012-10-04,278,76,5.901747981
541,121171,SP12,1171,SP121171,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,montane_manu,understory,low,1262,1,2,1,1,0,3,0,2,1,0,12,0,0,Mionectes_olivaceus,1843,22_10_2012_san_pedro_Mionectes olivaceus,Mionectes_olivaceus,1418,NA,1418,1262,Mionectes olivaceus,san_pedro,543,Mionectes_olivaceus,40,2.980464406,1418,2012-10-22,296,76,5.901747981
542,116360,P11,6360,P116360,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,med,430,1,1,0,1,0,0,0,0,0,0,2,0,0,Thamnomanes_schistogynus,4234,30_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,NA,NA,385,430,Thamnomanes schistogynus,pantiacolla,544,Thamnomanes_schistogynus,44,3.717025842,385,2011-08-30,242,108,7.204062452
543,121239,SP12,1239,SP121239,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,montane_manu,understory,low,1262,1,2,1,1,0,7,2,2,3,0,2,0,0,Mionectes_olivaceus,2089,6_11_2012_san_pedro_Mionectes olivaceus,Mionectes_olivaceus,1307,NA,1307,1262,Mionectes olivaceus,san_pedro,545,Mionectes_olivaceus,46,3.47825583,1307,2012-11-06,311,76,5.901747981
544,121313,SP12,1313,SP121313,Cyanerpes_caeruleus,Cyanerpes caeruleus,Cyanerpes_caeruleus,Thraupidae,1,12.668,montane_manu,canopy,low,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2184,10_11_2012_san_pedro_Cyanerpes caeruleus,Cyanerpes_caeruleus,1262,NA,1262,1124,Cyanerpes caeruleus,san_pedro,546,Cyanerpes_caeruleus,41,3.059943029,1262,2012-11-10,315,67,5.757468603
545,121331,SP12,1331,SP121331,Cyanerpes_caeruleus,Cyanerpes caeruleus,Cyanerpes_caeruleus,Thraupidae,1,12.668,montane_manu,canopy,low,1124,1,1,0,1,0,0,0,0,0,0,3,0,0,Cyanerpes_caeruleus,2203,11_11_2012_san_pedro_Cyanerpes caeruleus,Cyanerpes_caeruleus,1262,NA,1262,1124,Cyanerpes caeruleus,san_pedro,547,Cyanerpes_caeruleus,41,3.059943029,1262,2012-11-11,316,67,5.757468603
546,116378,P11,6378,P116378,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4237,30_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,NA,NA,385,430,Thamnomanes schistogynus,pantiacolla,548,Thamnomanes_schistogynus,44,3.717025842,385,2011-08-30,242,108,7.204062452
547,120060,TL12,60,TL120060,Iridosornis_analis,Iridosornis analis,Iridosornis_analis,Thraupidae,1,27.53977273,montane_manu,understory,med,1541,1,2,1,1,0,1,0,1,0,0,23,0,0,Iridosornis_analis,1767,29_10_2012_san_pedro_Iridosornis analis,Iridosornis_analis,1514,NA,1514,1541,Iridosornis analis,san_pedro,549,Iridosornis_analis,61,7.731017908,1514,2012-10-29,303,66,8.128682743
548,120062,TL12,62,TL120062,Iridosornis_analis,Iridosornis analis,Iridosornis_analis,Thraupidae,1,27.53977273,montane_manu,understory,med,1541,1,2,1,1,0,5,1,2,2,0,3,0,0,Iridosornis_analis,1774,30_10_2012_san_pedro_Iridosornis analis,Iridosornis_analis,1514,NA,1514,1541,Iridosornis analis,san_pedro,550,Iridosornis_analis,61,7.731017908,1514,2012-10-30,304,66,8.128682743
549,120049,TU12,49,TU120049,Buthraupis_montana,Buthraupis montana,Buthraupis_montana,Thraupidae,1,89.22766667,high_montane_manu,midhigh,med,2784,1,2,1,1,0,1,0,0,1,0,1,0,0,Buthraupis_montana,2258,15_10_2012_san_pedro_Buthraupis montana,Buthraupis_montana,2728,NA,2728,2784,Buthraupis montana,san_pedro,551,Buthraupis_montana,43,5.940081596,2728,2012-10-15,289,47,6.173414929
550,120050,TU12,50,TU120050,Buthraupis_montana,Buthraupis montana,Buthraupis_montana,Thraupidae,1,89.22766667,high_montane_manu,midhigh,low,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2259,15_10_2012_san_pedro_Buthraupis montana,Buthraupis_montana,2728,NA,2728,2784,Buthraupis montana,san_pedro,552,Buthraupis_montana,43,5.940081596,2728,2012-10-15,289,47,6.173414929
551,120483,W12,483,W120483,Buthraupis_montana,Buthraupis montana,Buthraupis_montana,Thraupidae,1,89.22766667,high_montane_manu,midhigh,med,2784,1,1,1,0,0,2,0,0,1,0,0,0,0,NA,2409,6_9_2012_wayqecha_Buthraupis montana,Buthraupis_montana,2816,NA,2816,2784,Buthraupis montana,wayqecha,553,Buthraupis_montana,40,5.755359373,2816,2012-09-06,250,47,6.173414929
552,120876,W12,876,W120876,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2358,25_10_2012_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2973,NA,2973,2742.5,Thraupis cyanocephala,wayqecha,554,Sporathraupis_cyanocephala,36,4.635851208,2973,2012-10-25,299,45,5.160589524
553,130188,W13,188,W130188,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,2,1,1,0,3,2,1,0,0,2,0,0,Sporathraupis _cyanocephala,3807,3_9_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2542,NA,2542,2742.5,Thraupis cyanocephala,wayqecha,555,Sporathraupis_cyanocephala,40,4.938487718,2542,2013-09-03,246,45,5.160589524
554,130234,W13,234,W130234,Buthraupis_montana,Buthraupis montana,Buthraupis_montana,Thraupidae,1,89.22766667,high_montane_manu,midhigh,med,2784,1,2,1,1,0,1,0,1,0,0,4,0,0,Buthraupis_montana,3829,8_9_2013_wayqecha_Buthraupis montana,Buthraupis_montana,2521,NA,2521,2784,Buthraupis montana,wayqecha,556,Buthraupis_montana,40,5.679869177,2521,2013-09-08,251,47,6.173414929
555,130566,W13,566,W130566,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,2,1,1,0,45,2,5,3,0,7,0,0,Sporathraupis _cyanocephala,3775,31_10_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2650,NA,2650,2742.5,Thraupis cyanocephala,wayqecha,557,Sporathraupis_cyanocephala,40,4.938487718,2650,2013-10-31,304,45,5.160589524
556,130559,W13,559,W130559,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,1,0,1,0,0,0,0,0,0,3,0,0,Sporathraupis _cyanocephala,3774,31_10_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2650,NA,2650,2742.5,Thraupis cyanocephala,wayqecha,558,Sporathraupis_cyanocephala,40,4.938487718,2650,2013-10-31,304,45,5.160589524
557,130623,W13,623,W130623,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,1,0,1,0,0,0,0,0,0,43,0,0,Sporathraupis _cyanocephala,3840,9_11_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,559,Sporathraupis_cyanocephala,38,4.845009457,2521,2013-11-09,313,45,5.160589524
558,130648,W13,648,W130648,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,1,1,0,1,0,0,0,0,0,0,87,0,0,Sporathraupis _cyanocephala,3851,10_11_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,560,Sporathraupis_cyanocephala,38,4.845009457,2521,2013-11-10,314,45,5.160589524
559,130654,W13,654,W130654,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,high,2742.5,1,1,0,1,0,0,0,0,0,0,25,0,0,Sporathraupis _cyanocephala,3852,10_11_2013_wayqecha_Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,561,Sporathraupis_cyanocephala,38,4.845009457,2521,2013-11-10,314,45,5.160589524
