,id_db_flocks,flock_id,elevation,species,ind_per_sp,sex,foraging_height_max,foraging_height_min,vocalization,color_band,num_species,num_ind,flock_type,flock_type_ref,flock_type_cat,location,trail,coordinates,weather_cloudy,forest_type,habitat,mean_canopy_H,num_trees,num_sm_steam,num_lg_steam,vain_vol,bamb_vol,canopy_cover,epiphyte_perc,record,day,month,year,time,method,taxon_order_SACC,family,species_clean,species_taxonomy_SACC_2021,action_taxonomy,notes_taxonomy,database_decision
939,1651,F091,431,Leptopogon amaurocephalus,1,NA,NA,NA,NA,NA,8,11,1,1,Lowland_understory,Pantiacolla,Pichico trail,NA,40,Lowland forest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9,2013,11:20,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
940,1721,F100,453,Leptopogon amaurocephalus,2,NA,NA,NA,NA,NA,NA,NA,1,1,Lowland_understory,Pantiacolla,Mirador,NA,0,Lowland forest,Disturbed primary forest,23,31,27,33,0,0,40,NA,NA,20,9,2013,8:30,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
941,1754,F102,420,Leptopogon amaurocephalus,1,NA,NA,NA,NA,NA,17,25,1,3,Lowland_understory&canopy,Pantiacolla,Monk-saki Trail,NA,50,Lowland forest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,2013,7:40,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
942,1773,F105,410,Leptopogon amaurocephalus,1,NA,NA,NA,NA,NA,6,7,1,1,Lowland_understory,Pantiacolla,Capibara trail,NA,100,Lowland forest,Disturbed primary forest,18,22,43,15,0,20,40,NA,NA,24,9,2013,8:00,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
943,1822,F111,410,Leptopogon amaurocephalus,2,NA,NA,NA,NA,NA,NA,NA,1,3,Lowland_understory&canopy,Pantiacolla,Monk-saki Trail,NA,0,NA,Disturbed primary forest,24,31,35,23,5,0,30,NA,NA,26,9,2013,9:30,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
944,1842,F112,440,Leptopogon amaurocephalus,1,NA,NA,NA,NA,NA,NA,NA,1,3,Lowland_understory&canopy,Pantiacolla,Pichico trail,NA,0,NA,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9,2013,11:00,flock_obs,394,Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,NC,NA,include
945,3,FF001,1288,Leptopogon superciliaris,1,UK,6,4,Y,NA,5,9,2,4,Montane_subcanopy,San Pedro,Loop,"S13<8d> 03' 29.8"" W71<8d> 32' 52.8""",70,Montane rainforest,Disturbed primary forest,18,15,23,30,15,NA,NA,NA,NA,9,9,2014,8:42,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
946,24,FF004,1310,Leptopogon superciliaris,1,UK,8,8,Y,NA,12,16,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,100,Montane rainforest,Disturbed primary forest,19,5,2,16,0,5,20,NA,"Folder1 (R1, R2)",10,9,2014,15:20,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
947,35,FF005,1428,Leptopogon superciliaris,2,UK,15,15,Y,NA,19,36,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,70,Montane rainforest,Primary forest,19,26,16,31,15,40,50,NA,"Folder1 (R1, R2)",11,9,2014,7:40,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
948,60,FF007,1581,Leptopogon superciliaris,1,UK,NA,NA,NA,NA,9,11,2,4,Montane_subcanopy,San Pedro,Trocha Lucho,NA,100,Montane rainforest,Primary forest,13,13,12,16,5,0,50,NA,NA,11,9,2014,10:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
949,70,FF008,1718,Leptopogon superciliaris,1,UK,12,12,Y,NA,10,12,2,4,Montane_subcanopy,San Pedro,Trocha Lucho,NA,100,Montane rainforest,Primary forest,16,20,15,18,5,0,50,NA,Folder 1 (R5),11,9,2014,14:30,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
950,98,FF010,1432,Leptopogon superciliaris,2,UK,8,8,Y,NA,23,42,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,90,Montane rainforest,Disturbed primary forest,14,18,10,9,0,30,20,NA,NA,12,9,2014,7:30,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
951,122,FF011,1672,Leptopogon superciliaris,1,UK,12,12,Y,NA,15,19,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,100,Montane rainforest,Disturbed primary forest,12,19,15,13,0,0,50,NA,NA,12,9,2014,14:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
952,131,FF012,1520,Leptopogon superciliaris,1,UK,10,10,Y,NA,14,25,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,90,Montane rainforest,Disturbed primary forest,20,20,20,19,5,30,20,NA,NA,13,9,2014,9:22,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
953,147,FF013,1650,Leptopogon superciliaris,2,UK,6,6,Y,NA,7,11,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,60,Montane rainforest,Disturbed primary forest,14,7,16,22,5,20,30,NA,NA,13,9,2014,13:40,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
954,159,FF014,1721,Leptopogon superciliaris,1,UK,6,6,NA,NA,11,21,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,90,Montane rainforest,Disturbed primary forest,25,15,15,30,20,10,40,NA,"Folder 1(R12, 13,14)",13,9,2014,18:50,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
955,163,FF016,1280,Leptopogon superciliaris,2,UK,10,6,Y,NA,14,31,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,100,Montane rainforest,Disturbed primary forest,22,28,44,22,20,15,50,NA,"Folder 1(R19, 20))",14,9,2014,12:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
956,202,FF019,1450,Leptopogon superciliaris,2,UK,8,8,Y,NA,13,19,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,20,Montane rainforest,Disturbed primary forest,13,16,28,8,5,50,60,5,Folder 1 (R21),15,9,2014,10:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
957,222,FF021,1538,Leptopogon superciliaris,2,UK,8,8,Y,NA,23,39,2,4,Montane_subcanopy,San Pedro,Trocha cocina,NA,90,Montane rainforest,Disturbed primary forest,10,22,14,12,5,30,25,25,"Folde1 (R 26,27, 28,29)",16,9,2014,7:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
958,246,FF022,1787,Leptopogon superciliaris,2,UK,6,6,Y,NA,8,12,2,4,Montane_subcanopy,San Pedro,Trocha cocina,NA,100,Montane rainforest,Disturbed primary forest,8,8,20,12,0,15,40,10,"Folder1(R29,30)",16,9,2014,10:50,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
959,260,FF023,1131,Leptopogon superciliaris,3,UK,10,4,Y,NA,19,30,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,95,Montane rainforest,Disturbed primary forest,12,17,10,23,10,50,80,20,"Folder 1 (R36,37)",18,9,2014,14:45,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
960,269,FF024,1146,Leptopogon superciliaris,2,UK,8,6,Y,NA,6,12,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,70,Montane rainforest,Disturbed primary forest,8,7,10,5,5,0,30,40,NA,18,9,2014,16:20,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
961,276,FF026,1355,Leptopogon superciliaris,2,UK,10,5,Y,NA,13,24,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,100,Montane rainforest,Disturbed primary forest,17,28,30,18,5,40,0,0,Folder 1(R38),21,9,2014,10:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
962,292,FF027,1343,Leptopogon superciliaris,1,UK,NA,NA,Y,NA,7,7,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,100,Montane rainforest,Disturbed primary forest,12,12,22,25,10,5,5,5,Folder 1 ( R40),23,9,2014,13:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
963,297,FF028,1345,Leptopogon superciliaris,2,UK,10,6,Y,NA,6,14,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,100,Montane rainforest,Disturbed primary forest,24,28,29,17,10,50,5,5,NA,23,9,2014,16:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
964,760,FF092,2344,Leptopogon superciliaris,2,UK,NA,NA,NA,NA,11,24,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,100,Cloud forest,Cloud forest,NA,NA,NA,NA,NA,5,30,0,NA,20,10,2014,14:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
965,771,FF093,2367,Leptopogon superciliaris,2,UK,NA,NA,NA,NA,7,14,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,60,Cloud forest,Cloud forest,14,18,25,13,0,NA,NA,NA,NA,20,10,2014,13:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
966,779,FF094,2369,Leptopogon superciliaris,2,UK,NA,NA,NA,NA,9,18,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,100,Cloud forest,Cloud forest,7,NA,NA,NA,NA,0,50,10,NA,20,10,2014,15:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
967,933,F003,1390,Leptopogon superciliaris,1,UK,NA,NA,Y,NA,20,36,2,4,Montane_subcanopy,San Pedro,Road up,S13 03.571 W71 33.067,80,Montane rainforest,Disturbed primary forest,12,33,145,19,15,10,60,NA,July 14 (F10/02),12,7,2013,15:55,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
968,940,F004,1306,Leptopogon superciliaris,1,UK,6,6,N,NA,10,11,2,4,Montane_subcanopy,San Pedro,River,S13 03.219 W71 32.210,100,Montane rainforest,Disturbed primary forest,12,33,48,21,40,70,20,NA,Folder 10/04,13,7,2013,9:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
969,956,F005,1298,Leptopogon superciliaris,1,UK,6,6,Y,NA,12,21,2,4,Montane_subcanopy,San Pedro,River,S13 03.200 W71 32.150,NA,Montane rainforest,Disturbed primary forest,12,33,83,26,0,20,50,NA,N,13,7,2013,NA,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
970,963,F006,1320,Leptopogon superciliaris,2,UK,6,6,Y,NA,16,22,2,4,Montane_subcanopy,San Pedro,Garrocha,S13 03.351 W71 32.403,100,Montane rainforest,Disturbed primary forest,16,22,56,34,10,0,60,NA,F10/29,30,7,2013,7:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
971,987,F008,1385,Leptopogon superciliaris,1,UK,14,14,Y,NA,7,8,2,4,Montane_subcanopy,San Pedro,Loop,S13 03.457 W71 32.791,40,Montane rainforest,Disturbed primary forest,12,28,86,29,10,20,50,NA,NA,16,7,2013,11:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
972,1016,F010,1354,Leptopogon superciliaris,3,UK,5,5,Y,NA,13,26,2,4,Montane_subcanopy,San Pedro,Road down,NA,90,Montane rainforest,Disturbed primary forest,10,43,29,18,5,0,60,NA,Folder 10 R4,17,7,2013,7:30,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
973,1026,F011,1283,Leptopogon superciliaris,3,UK,10,10,Y,NA,14,28,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,70,Montane rainforest,Disturbed primary forest,10,20,128,40,0,10,60,NA,NA,18,7,2013,8:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
974,1042,F012,1371,Leptopogon superciliaris,1,NA,10,10,Y,NA,14,23,2,4,Montane_subcanopy,San Pedro,Loop,NA,10,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,Folder 10 R 7,19,7,2013,6:45,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
975,1047,F013,1259,Leptopogon superciliaris,1,NA,5,5,Y,NA,4,7,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,90,Montane rainforest,Disturbed primary forest,18,34,28,22,30,30,40,NA,Folder 10 R9,19,7,2013,10:47,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
976,1055,F014,1672,Leptopogon superciliaris,1,NA,4,4,Y,NA,8,12,2,4,Montane_subcanopy,San Pedro,Mirador,NA,100,Montane rainforest,Disturbed primary forest,10,18,45,17,0,0,70,NA,Folder 10 R12,20,7,2013,11:45,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
977,1065,F015,1422,Leptopogon superciliaris,2,NA,10,10,Y,NA,17,29,2,4,Montane_subcanopy,San Pedro,Lucho Trail,NA,NA,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,Folder 10 R14,21,7,2013,8:20,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
978,1074,F016,1655,Leptopogon superciliaris,1,NA,8,NA,Y,NA,18,21,2,4,Montane_subcanopy,San Pedro,Lucho Trail,NA,NA,Montane rainforest,Disturbed primary forest,12,23,400,20,0,20,30,NA,Folder 10 R15,21,7,2013,10:50,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
979,1097,F017,1724,Leptopogon superciliaris,2,NA,8,NA,Y,NA,29,54,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,14,66,38,23,20,40,20,NA,"Folder 10 R18, 20",23,7,2013,7:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
980,1133,F019,1380,Leptopogon superciliaris,1,NA,10,NA,Y,NA,10,18,2,4,Montane_subcanopy,San Pedro,Trocha rio,NA,NA,Montane rainforest,Disturbed primary forest,16,26,200,80,0,0,40,NA,NA,23,7,2013,7:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
981,1213,F024,1326,Leptopogon superciliaris,1,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,10,15,135,19,0,0,80,NA,NA,27,7,2013,7:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
982,1225,F025,1173,Leptopogon superciliaris,1,NA,NA,NA,NA,NA,12,20,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,14,18,58,29,5,0,40,NA,NA,27,7,2013,9:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
983,1302,F036,1173,Leptopogon superciliaris,1,NA,NA,NA,NA,NA,8,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,12,16,42,17,0,0,70,NA,NA,5,8,2013,9:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
984,1312,F037,1127,Leptopogon superciliaris,2,NA,NA,NA,NA,NA,13,24,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,16,40,30,20,5,0,10,NA,NA,5,8,2013,11:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
985,1323,F038,1300,Leptopogon superciliaris,1,NA,NA,NA,NA,NA,18,35,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2013,15:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
986,1348,F039,969,Leptopogon superciliaris,3,NA,NA,NA,NA,NA,21,40,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,2013,9:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
987,1366,F040,1403,Leptopogon superciliaris,3,NA,NA,NA,NA,NA,15,30,2,4,Montane_subcanopy,San Pedro,NA,NA,50,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,2013,8:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
988,1626,F082,1134,Leptopogon superciliaris,1,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,Villa Carmen,Mirador,NA,0,Lowland forest,Bamboo forest,19,42,22,28,15,0,40,NA,NA,8,9,2013,13:00,flock_obs,395,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,NC,NA,include
989,966,F006,1320,Malacoptila  fulvogularis,1,UK,12,12,N,NA,16,22,2,4,Montane_subcanopy,San Pedro,Garrocha,S13 03.351 W71 32.403,100,Montane rainforest,Disturbed primary forest,16,22,56,34,10,0,60,NA,F10/29,30,7,2013,7:00,flock_obs,141,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,REPLACE,MISSPELLED,include
990,657,FF080,2625,Margarornis squamiger,2,UK,6,4,Y,NA,5,9,3,5,MontaneHigh_subcanopy,Wayqecha,Trocha oso,NA,100,Cloud forest,Elfin forest,8,19,50,8,5,0,10,10,NA,17,10,2014,7:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
991,668,FF082,2881,Margarornis squamiger,1,UK,4,2,Y,NA,6,10,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,20,Cloud forest,Elfin forest,8,25,50,17,0,0,10,40,NA,17,10,2014,17:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
992,676,FF083,2845,Margarornis squamiger,1,UK,4,4,Y,NA,16,31,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,40,Cloud forest,Cloud forest,NA,13,50,20,0,0,10,60,NA,18,10,2014,7:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
993,693,FF084,2974,Margarornis squamiger,2,UK,8,8,Y,NA,8,20,3,5,MontaneHigh_subcanopy,Wayqecha,Canopy,NA,80,Cloud forest,Cloud forest,10,16,19,9,10,0,20,10,NA,18,10,2014,9:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
994,699,FF085,2736,Margarornis squamiger,2,UK,10,6,Y,NA,12,23,3,5,MontaneHigh_subcanopy,Wayqecha,Oso,NA,80,Cloud forest,Cloud forest,22,10,50,11,40,30,5,5,NA,18,10,2014,14:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
995,712,FF086,2653,Margarornis squamiger,5,UK,20,16,Y,NA,12,34,3,5,MontaneHigh_subcanopy,Wayqecha,Oso,NA,100,Cloud forest,Cloud forest,20,26,50,15,5,60,40,10,NA,18,10,2014,16:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
996,726,FF087,3013,Margarornis squamiger,2,UK,16,12,Y,NA,9,22,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,100,Cloud forest,Elfin forest,4,20,28,3,0,50,60,30,NA,19,10,2014,9:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
997,735,FF088,2990,Margarornis squamiger,2,UK,16,12,Y,NA,9,22,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,100,Cloud forest,Cloud forest,18,26,14,4,10,0,5,5,NA,19,10,2014,11:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
998,782,FF094,2369,Margarornis squamiger,2,UK,NA,NA,NA,NA,9,18,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,100,Cloud forest,Cloud forest,7,NA,NA,NA,NA,0,50,10,NA,20,10,2014,15:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
999,817,FF097,2781,Margarornis squamiger,1,UK,10,8,Y,NA,17,33,3,5,MontaneHigh_subcanopy,Wayqecha,Zorro,NA,100,Cloud forest,Cloud forest,24,29,14,5,10,0,50,0,NA,22,10,2014,6:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1000,834,FF099,2813,Margarornis squamiger,4,UK,14,6,Y,NA,4,10,3,5,MontaneHigh_subcanopy,Wayqecha,Zorro,NA,60,Cloud forest,Cloud forest,15,10,16,12,0,10,30,20,NA,22,10,2014,12:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1001,837,FF100,2862,Margarornis squamiger,1,UK,2,2,Y,NA,5,15,3,5,MontaneHigh_subcanopy,Wayqecha,Helecho,NA,100,Cloud forest,Elfin forest,5,15,2,5,0,10,40,50,NA,22,10,2014,13:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1002,869,FF104,2872,Margarornis squamiger,3,UK,NA,NA,Y,NA,10,29,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,100,Cloud forest,Cloud forest,16,18,20,8,0,10,40,5,NA,23,10,2014,14:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1003,896,FF108,3424,Margarornis squamiger,4,UK,2,1,Y,NA,5,15,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,90,Cloud forest,Elfin forest,6,6,30,20,6,20,50,0,NA,25,10,2014,8:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1004,903,FF109,3396,Margarornis squamiger,3,UK,8,2,Y,NA,8,20,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,80,Cloud forest,Elfin forest,8,12,20,8,0,0,30,0,NA,25,10,2014,11:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1005,1282,F033,2527,Margarornis squamiger,1,NA,NA,NA,NA,NA,14,19,3,5,MontaneHigh_subcanopy,San Pedro,Trocha Union,NA,80,Montane rainforest,Disturbed primary forest,14,44,22,18,0,5,20,NA,NA,2,8,2013,14:20,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1006,1978,F130,2475,Margarornis squamiger,1,NA,NA,NA,NA,NA,11,22,3,5,MontaneHigh_subcanopy,Wayqecha,Trocha Oso,NA,20,Cloud forest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,2013,8:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1007,1989,F131,2750,Margarornis squamiger,2,NA,NA,NA,NA,NA,9,15,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,100,Cloud forest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10,2013,9:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1008,2005,F132,2810,Margarornis squamiger,1,NA,NA,NA,NA,NA,14,23,3,5,MontaneHigh_subcanopy,Wayqecha,Trocha Oso,NA,100,Cloud forest,Disturbed primary forest,24,44,12,8,30,50,50,NA,NA,17,10,2013,10:30,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1009,2021,F133,2831,Margarornis squamiger,1,NA,NA,NA,NA,NA,18,39,3,5,MontaneHigh_subcanopy,Wayqecha,Zorro,NA,100,Cloud forest,Disturbed primary forest,22,18,8,NA,NA,NA,NA,NA,NA,17,10,2013,14:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1010,2075,F137,2840,Margarornis squamiger,2,NA,NA,NA,NA,NA,10,18,3,5,MontaneHigh_subcanopy,Wayqecha,Road down,NA,100,Cloud forest,Disturbed primary forest,14,18,20,10,0,0,70,NA,NA,19,10,2013,6:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1011,2102,F140,2993,Margarornis squamiger,1,NA,NA,NA,NA,NA,19,34,3,5,MontaneHigh_subcanopy,Wayqecha,Trocha canopy,NA,100,Cloud forest,NA,22,34,19,32,0,10,20,NA,NA,19,10,2013,11:00,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1012,2188,F148,2660,Margarornis squamiger,2,NA,NA,NA,NA,NA,20,37,3,5,MontaneHigh_subcanopy,Wayqecha,Trocha Oso,NA,100,Cloud forest,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,22,10,2013,10:30,flock_obs,333,Furnariidae,Margarornis squamiger,Margarornis squamiger,NC,NA,include
1013,702,FF085,2736,Mecocerculus leucophrys,2,UK,8,8,Y,NA,12,23,3,5,MontaneHigh_subcanopy,Wayqecha,Oso,NA,80,Cloud forest,Cloud forest,22,10,50,11,40,30,5,5,NA,18,10,2014,14:00,flock_obs,434,Tyrannidae,Mecocerculus leucophrys,Mecocerculus leucophrys,NC,NA,include
1014,717,FF086,2653,Mecocerculus leucophrys,1,UK,5,5,Y,NA,12,34,3,5,MontaneHigh_subcanopy,Wayqecha,Oso,NA,100,Cloud forest,Cloud forest,20,26,50,15,5,60,40,10,NA,18,10,2014,16:00,flock_obs,434,Tyrannidae,Mecocerculus leucophrys,Mecocerculus leucophrys,NC,NA,include
1015,719,FF087,3013,Mecocerculus leucophrys,3,UK,16,14,Y,NA,9,22,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,100,Cloud forest,Elfin forest,4,20,28,3,0,50,60,30,NA,19,10,2014,9:00,flock_obs,434,Tyrannidae,Mecocerculus leucophrys,Mecocerculus leucophrys,NC,NA,include
1016,728,FF088,2990,Mecocerculus leucophrys,3,UK,16,14,Y,NA,9,22,3,5,MontaneHigh_subcanopy,Wayqecha,Road up,NA,100,Cloud forest,Cloud forest,18,26,14,4,10,0,5,5,NA,19,10,2014,11:00,flock_obs,434,Tyrannidae,Mecocerculus leucophrys,Mecocerculus leucophrys,NC,NA,include
1017,800,FF096,2576,Mecocerculus leucophrys,2,UK,NA,NA,N,NA,13,28,3,5,MontaneHigh_subcanopy,Wayqecha,Pillahuata,NA,100,Cloud forest,Cloud forest,18,16,20,10,0,0,20,10,NA,20,10,2014,16:00,flock_obs,434,Tyrannidae,Mecocerculus leucophrys,Mecocerculus leucophrys,NC,NA,include
