Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Group,Mite.Group2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Oribatida,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110343,Mite.Genus,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Trombiculid,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,1010,Mite.Genus,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Unknown,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,875,Mite.Genus,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Unknown?,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,1017,Mite.Genus,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V412,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V452,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V453,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V459,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V733,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110059,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110063,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110175,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110190,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110258,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110269,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110317,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110422,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P116013,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P116051,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P116177,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,784,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,Oribatida,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110333,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Feather,Trombiculid/Oribatida,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110041,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,not found in box,,1,undersory-midhigh,lowland_iquitos,Lepidothrix_coronata,V96,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Oribatida,,1,undersory-midhigh,lowland_manu,Lepidothrix_coronata,P110343,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Trombiculid,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,1010,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Unknown,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,875,Mite.Genus2,
Pipridae,Pipridae,Lepidothrix coronata,Lepidothrix coronata,Unknown?,,1,undersory-midhigh,other_iquitos,Lepidothrix_coronata,1017,Mite.Genus2,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P110108,Mite.Genus,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P116059,Mite.Genus,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,Oribatida,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P116131,Mite.Genus,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P110108,Mite.Genus2,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P116059,Mite.Genus2,
"Tityridae
",Cotingidae,Laniocera hypopyrra,Laniocera hypopyrra,Feather,Oribatida,0,undersory-midhigh,lowland_manu,Laniocera_hypopyrra,P116131,Mite.Genus2,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P116172,Mite.Genus,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P116232,Mite.Genus,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P130233,Mite.Genus,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,Mesostigmatid,1,canopy,lowland_manu,Lanio_versicolor,P115976,Mite.Genus,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,Mesostigmatid,1,canopy,lowland_manu,Lanio_versicolor,P120975,Mite.Genus,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P116172,Mite.Genus2,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P116232,Mite.Genus2,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,,1,canopy,lowland_manu,Lanio_versicolor,P130233,Mite.Genus2,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,Mesostigmatid,1,canopy,lowland_manu,Lanio_versicolor,P115976,Mite.Genus2,
"Thraupidae
",Thraupidae,Lanio versicolor,Lanio versicolor,Feather,Mesostigmatid,1,canopy,lowland_manu,Lanio_versicolor,P120975,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120335,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120338,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120412,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120468,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120676,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120877,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W121223,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130676,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130897,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130898,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130914,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130920,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,Mesostigmatid,1,understory,high_montane_manu,Iridosornis_jelskii,W120474,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,Mesostigmatid,1,understory,high_montane_manu,Iridosornis_jelskii,W130637,Mite.Genus,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120335,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120338,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120412,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120468,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120676,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W120877,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W121223,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130676,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130897,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130898,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130914,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,,1,understory,high_montane_manu,Iridosornis_jelskii,W130920,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,Mesostigmatid,1,understory,high_montane_manu,Iridosornis_jelskii,W120474,Mite.Genus2,
"Thraupidae
",Thraupidae,Iridosornis jelskii,Iridosornis jelskii,Feather,Mesostigmatid,1,understory,high_montane_manu,Iridosornis_jelskii,W130637,Mite.Genus2,
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,Feather,,1,understory,montane_manu,Iridosornis_analis,TL120060,Mite.Genus,
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,Feather,,1,understory,montane_manu,Iridosornis_analis,TL120062,Mite.Genus,
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,Feather,,1,understory,montane_manu,Iridosornis_analis,TL120060,Mite.Genus2,
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,Feather,,1,understory,montane_manu,Iridosornis_analis,TL120062,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P116425,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P120773,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P121004,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,montane_manu,Hylophylax_naevius,SP110259,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130183,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130187,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130189,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130253,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,VC120070,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,VC120099,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P116425,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P120773,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P121004,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,montane_manu,Hylophylax_naevius,SP110259,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130183,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130187,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130189,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,P130253,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,VC120070,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,Feather,,0,understory,lowland_manu,Hylophylax_naevius,VC120099,Mite.Genus2,
Vireonidae,Vireonidae,Tunchiornis ochraceiceps,Hylophilus ochraceiceps,Feather,,1,understory,lowland_manu,Hylophilus_ochraceiceps,P120684,Mite.Genus,
Vireonidae,Vireonidae,Tunchiornis ochraceiceps,Hylophilus ochraceiceps,Feather,,1,understory,lowland_manu,Hylophilus_ochraceiceps,P120684,Mite.Genus2,
Furnariidae,Furnariidae,Automolus subulatus,Hyloctistes subulatus,Feather,Trombiculid,1,undersory-midhigh,other_iquitos,Hyloctistes_subulatus,1036,Mite.Genus,
Furnariidae,Furnariidae,Automolus subulatus,Hyloctistes subulatus,Feather,Trombiculid,1,undersory-midhigh,other_iquitos,Hyloctistes_subulatus,1036,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,high_montane_manu,Hemispingus_melanotis,TU120059,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP110028,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP110124,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP120055,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP121215,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP121361,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Trombiculid,Feather,1,understory,montane_manu,Hemispingus_melanotis,SP110011,Mite.Genus,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,high_montane_manu,Hemispingus_melanotis,TU120059,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP110028,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP110124,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP120055,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP121215,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Feather,,1,understory,montane_manu,Hemispingus_melanotis,SP121361,Mite.Genus2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,Trombiculid,Feather,1,understory,montane_manu,Hemispingus_melanotis,SP110011,Mite.Genus2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120696,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120709,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120719,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120753,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120760,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120924,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120946,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120988,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W121001,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W121044,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130080,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130142,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130143,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130145,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130286,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130287,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130369,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130417,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130453,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130497,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130824,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W130826,Mite.Genus,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120696,Mite.Genus2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120709,Mite.Genus2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120719,Mite.Genus2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,Feather,,1,understory,high_montane_manu,Hemispingus_atropileus,W120753,Mite.Genus2,
