"","species_clean","detections_flocks","NO.","Collection","Sample.label","Sample.No...","Full_Label","Powder.lvl","species_binomial","Order","Family","Lice","Mites","Ticks","Other","Host.Family","Order2","Date.of.collection","Country","Province","Locality","Altitude","mass_tidy","bill_tidy","wing_tidy","tail_tidy","wing_index_tidy","tarsus_tidy","sociality","ForStrat_ground","ForStrat_understory","ForStrat_midhigh","ForStrat_canopy","species_jetz","WJSpecID","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","foraging_cat","elevation_cat","sample"
"169","Myioborus melanocephalus",41,882,"JEJ","W12","790","W120790","low","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","120790"
"170","Myioborus melanocephalus",41,897,"JEJ","W12","1090","W121090","low","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","121090"
"171","Myioborus melanocephalus",41,900,"JEJ","W12","1136","W121136","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","121136"
"172","Myioborus melanocephalus",41,901,"JEJ","W12","1161","W121161","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","121161"
"173","Myioborus melanocephalus",41,941,"JEJ","W13","232","W130232","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130232"
"174","Myioborus melanocephalus",41,943,"JEJ","W13","233","W130233","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130233"
"175","Myioborus melanocephalus",41,947,"JEJ","W13","257","W130257","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130257"
"176","Myioborus melanocephalus",41,956,"JEJ","W13","351","W130351","low","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130351"
"177","Myioborus melanocephalus",41,957,"JEJ","W13","353","W130353","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130353"
"178","Myioborus melanocephalus",41,963,"JEJ","W13","416","W130416","med","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130416"
"179","Myioborus melanocephalus",41,973,"JEJ","W13","633","W130633","low","Myioborus_melanocephalus","Passeriformes","Parulidae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.53984848,6.9432,65.4,66.5,15.5,19.6,1,0,20,0,80,"Myioborus melanocephalus",12766,"Myioborus_melanocephalus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Spectacled Redstart","bow12766","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","canopy","high_montane_manu","130633"
"180","Mecocerculus stictopterus",34,899,"JEJ","W12","1041","W121041","med","Mecocerculus_stictopterus","Passeriformes","Tyrannidae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,10.18833333,6.216666667,63.28571429,60.2,14.5,18,1,0,0,50,50,"Mecocerculus stictopterus",5898,"Mecocerculus_stictopterus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","White-banded Tyrannulet","bow05898","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh-canopy","high_montane_manu","121041"
"181","Tangara arthus",32,675,"JEJ","SP11","22","SP110022","med","Tangara_arthus","Passeriformes","Thraupidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","110022"
"182","Tangara arthus",32,676,"JEJ","SP11","23","SP110023","med","Tangara_arthus","Passeriformes","Thraupidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","110023"
"183","Tangara arthus",32,763,"JEJ","SP12","1081","SP121081","low","Tangara_arthus","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","121081"
"184","Tangara arthus",32,774,"JEJ","SP12","72","SP120072","low","Tangara_arthus","Passeriformes","Thraupidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","120072"
"185","Tangara arthus",32,785,"JEJ","SP12","666","SP120666","low","Tangara_arthus","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","120666"
"186","Tangara arthus",32,790,"JEJ","SP12","787","SP120787","low","Tangara_arthus","Passeriformes","Thraupidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","120787"
"187","Tangara arthus",32,807,"JEJ","SP12","1104","SP121104","low","Tangara_arthus","Passeriformes","Thraupidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","121104"
"188","Tangara arthus",32,808,"JEJ","SP12","1138","SP121138","low","Tangara_arthus","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","121138"
"189","Tangara arthus",32,819,"JEJ","SP12","1308","SP121308","low","Tangara_arthus","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","121308"
"190","Tangara arthus",32,843,"JEJ","TL12","104","TL120104","low","Tangara_arthus","Passeriformes","Thraupidae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,21.19101695,7.5034375,76.02833333,54.4,23,19,1,0,10,60,30,"Tangara arthus",13020,"Tangara_arthus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden Tanager","bow13020","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","montane_manu","120104"
"191","Myrmotherula menetriesii",31,1222,"JEJ","P12","685","P120685","low","Myrmotherula_menetriesii","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,9.046,9.24375,56.9375,29.8,14.4,16.1,1,0,0,100,0,"Myrmotherula menetriesii",6499,"Myrmotherula_menetriesii","Thamnophilidae","Antbirds","Antbirds","Grey Antwren","bow06499","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","120685"
"192","Myrmotherula menetriesii",31,1236,"JEJ","P12","799","P120799","low","Myrmotherula_menetriesii","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,9.046,9.24375,56.9375,29.8,14.4,16.1,1,0,0,100,0,"Myrmotherula menetriesii",6499,"Myrmotherula_menetriesii","Thamnophilidae","Antbirds","Antbirds","Grey Antwren","bow06499","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","120799"
"193","Tangara schrankii",30,1041,"JEJ","P11","137","P110137","med","Tangara_schrankii","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","110137"
"194","Tangara schrankii",30,1116,"JEJ","P11","373","P110373","low","Tangara_schrankii","Passeriformes","Thraupidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","110373"
"195","Tangara schrankii",30,1219,"JEJ","P12","666","P120666","low","Tangara_schrankii","Passeriformes","Thraupidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","120666"
"196","Tangara schrankii",30,1244,"JEJ","P12","1005","P121005","med","Tangara_schrankii","Passeriformes","Thraupidae",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","121005"
"197","Tangara schrankii",30,1246,"JEJ","P12","1064","P121064","low","Tangara_schrankii","Passeriformes","Thraupidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","121064"
"198","Tangara schrankii",30,1256,"JEJ","P12","1575","P121575","low","Tangara_schrankii","Passeriformes","Thraupidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,19.85320755,7.328113208,67.51923077,40.8,24.1,17.5,1,0,0,60,40,"Tangara schrankii",13018,"Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","midhigh","lowland_manu","121575"
"199","Xiphorhynchus elegans",30,49,"JUM","V","V114","V114","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","114"
"200","Xiphorhynchus elegans",30,87,"JUM","V","V192","V192","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",1,0,1,"Yes",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","192"
"201","Xiphorhynchus elegans",30,104,"JUM","V","V243","V243","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","243"
"202","Xiphorhynchus elegans",30,126,"JUM","V","V299","V299","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","299"
"203","Xiphorhynchus elegans",30,132,"JUM","V","V315","V315","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","315"
"204","Xiphorhynchus elegans",30,199,"JUM","M","M502","M502","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",1,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","502"
"205","Xiphorhynchus elegans",30,200,"JUM","M","M504","M504","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,0,1,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","504"
"206","Xiphorhynchus elegans",30,212,"JUM","M","M533","M533","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","533"
"207","Xiphorhynchus elegans",30,234,"JUM","M","M575","M575","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","575"
"208","Xiphorhynchus elegans",30,292,"JUM","V","V680","V680","","Xiphorhynchus_elegans","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,"Xiphorhynchus elegans",20106,"Xiphorhynchus_elegans","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Elegant Woodcreeper","bow20106","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","680"
