,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species.x,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,species.y,degree,w_degree,degree_species,w_degree_species,elevation.y
45,Arremon_torquatus,130297,W13,297,W130297,Arremon torquatus,Arremon_torquatus,Emberizidae,1,high_montane_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18_9_2013_wayqecha_Arremon torquatus,Arremon torquatus,Arremon_torquatus,2742,2788,2788,Arremon torquatus,wayqecha,18,9,2013,2013-09-18,NA,2013-09-18,261,47.24,NA,42.28636364,4.95363636,Arremon_torquatus,10,0.555642463,10,0.555642463,2788
46,Automolus_infuscatus,116057,P11,6057,P116057,Automolus infuscatus,Automolus_infuscatus,Furnariidae,1,lowland_manu,understory,med,1,2,1,1,0,5,1,2,2,0,69,0,0,Automolus_infuscatus,14_8_2011_pantiacolla_Automolus infuscatus,Automolus infuscatus,Automolus_infuscatus,419,415,415,Automolus infuscatus,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,40.26,NA,39.19135135,1.06864865,Automolus_infuscatus,55,5.499888859,68,6.55732564,415
47,Automolus_melanopezus,115929,P11,5929,P115929,Automolus melanopezus,Automolus_melanopezus,Furnariidae,1,lowland_manu,understory,high,1,2,1,1,0,40,7,4,5,0,151,0,0,Automolus_melanopezus,10_8_2011_pantiacolla_Automolus melanopezus,NA,Automolus_melanopezus,413,397,397,Automolus melanopezus,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,31.02,NA,31.118,-0.098,Automolus_melanopezus,20,1.736322145,43,4.177260727,397
48,Automolus_ochrolaemus,120715,P12,715,P120715,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2012_06_30_pantiacolla_Automolus ochrolaemus,NA,Automolus_ochrolaemus,680,415,415,Automolus ochrolaemus,pantiacolla,30,6,2012,2012-06-30,NA,2012-06-30,182,31.5,NA,34.96803922,-3.46803922,Automolus_ochrolaemus,76,6.125611001,127,9.301351402,415
49,Automolus_ochrolaemus,116254,P11,6254,P116254,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,2,1,1,0,1,0,0,1,0,0,0,0,NA,20_8_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,600,600,Automolus ochrolaemus,pantiacolla,20,8,2011,2011-08-20,NA,2011-08-20,232,33.35,NA,34.96803922,-1.61803922,Automolus_ochrolaemus,72,5.798623237,127,9.301351402,600
50,Automolus_ochrolaemus,130353,P13,353,P130353,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Automolus_ochrolaemus,17_9_2013_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,415,415,Automolus ochrolaemus,pantiacolla,17,9,2013,2013-09-17,NA,2013-09-17,260,33.89,NA,34.96803922,-1.07803922,Automolus_ochrolaemus,76,6.125611001,127,9.301351402,415
51,Automolus_ochrolaemus,110142,P11,142,P110142,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,none,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,10_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,413,413,Automolus ochrolaemus,pantiacolla,10,10,2011,2011-10-10,NA,2011-10-10,283,34.96803922,"it was a recapture, so I used the average for the species",34.96803922,0,Automolus_ochrolaemus,74,6.057794909,127,9.301351402,413
52,Automolus_ochrolaemus,116287,P11,6287,P116287,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,2,1,1,0,5,2,1,2,0,99,0,1,Automolus_ochrolaemus,24_8_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,837,837,Automolus ochrolaemus,pantiacolla,24,8,2011,2011-08-24,NA,2011-08-24,236,35.47,NA,34.96803922,0.50196078,Automolus_ochrolaemus,67,5.23819591,127,9.301351402,837
53,Automolus_ochrolaemus,110232,P11,232,P110232,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Automolus_ochrolaemus,17_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,422,422,Automolus ochrolaemus,pantiacolla,17,10,2011,2011-10-17,NA,2011-10-17,290,35.82,NA,34.96803922,0.85196078,Automolus_ochrolaemus,76,6.157794909,127,9.301351402,422
54,Automolus_ochrolaemus,116276,P11,6276,P116276,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,2,1,1,0,12,3,4,5,0,33,0,0,Automolus_ochrolaemus,24_8_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,837,837,Automolus ochrolaemus,pantiacolla,24,8,2011,2011-08-24,NA,2011-08-24,236,36.52,NA,34.96803922,1.55196078,Automolus_ochrolaemus,67,5.23819591,127,9.301351402,837
55,Automolus_ochrolaemus,110111,P11,111,P110111,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,2,1,0,1,1,0,0,1,0,0,0,0,NA,6_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,397,397,Automolus ochrolaemus,pantiacolla,6,10,2011,2011-10-06,NA,2011-10-06,279,38.82,NA,34.96803922,3.85196078,Automolus_ochrolaemus,44,3.982948199,127,9.301351402,397
56,Automolus_ochrolaemus,120711,P12,711,P120711,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,8,0,0,Automolus_ochrolaemus,30_6_2012_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,680,415,415,Automolus ochrolaemus,pantiacolla,30,6,2012,2012-06-30,NA,2012-06-30,182,40.1,NA,34.96803922,5.13196078,Automolus_ochrolaemus,76,6.125611001,127,9.301351402,415
57,Hyloctistes_subulatus,110376,P11,376,P110376,Automolus subulatus,Automolus_subulatus,Furnariidae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_11_2011_pantiacolla_Hyloctistes subulatus,Hyloctistes subulatus,Automolus_subulatus,419,414,414,Hyloctistes subulatus,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,30.18,NA,28.85,1.33,Automolus_subulatus,40,3.837536501,45,4.584758723,414
58,Basileuterus_tristriatus,120095,TL12,95,TL120095,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,0,1,0,0,3,0,0,Basileuterus_tristriatus,1_11_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1735,1735,Basileuterus tristriatus,san_pedro,1,11,2012,2012-11-01,NA,2012-11-01,306,11.51,NA,12.9,-1.39,Basileuterus_tristriatus,45,6.394010444,66,7.910535746,1735
59,Basileuterus_tristriatus,121433,SP12,1433,SP121433,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,17,0,0,Basileuterus_tristriatus,25_11_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1573,1573,Basileuterus tristriatus,san_pedro,25,11,2012,2012-11-25,NA,2012-11-25,330,11.89,NA,12.9,-1.01,Basileuterus_tristriatus,60,7.59063163,66,7.910535746,1573
60,Basileuterus_tristriatus,120931,SP12,931,SP120931,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,0,0,1,0,20,0,0,Basileuterus_tristriatus,4_9_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1395,1395,Basileuterus tristriatus,san_pedro,4,9,2012,2012-09-04,NA,2012-09-04,248,11.95,NA,12.9,-0.95,Basileuterus_tristriatus,60,7.400091448,66,7.910535746,1395
61,Basileuterus_tristriatus,120076,SP12,76,SP120076,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,13,0,0,Basileuterus_tristriatus,30_6_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1387,1387,Basileuterus tristriatus,san_pedro,30,6,2012,2012-06-30,NA,2012-06-30,182,12,NA,12.9,-0.9,Basileuterus_tristriatus,60,7.400091448,66,7.910535746,1387
62,Basileuterus_tristriatus,121435,SP12,1435,SP121435,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,5,5,0,0,0,7,0,0,Basileuterus_tristriatus,25_11_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1573,1573,Basileuterus tristriatus,san_pedro,25,11,2012,2012-11-25,NA,2012-11-25,330,12.54,NA,12.9,-0.36,Basileuterus_tristriatus,60,7.59063163,66,7.910535746,1573
63,Basileuterus_tristriatus,121212,SP12,1212,SP121212,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,1,0,0,0,4,0,0,Basileuterus_tristriatus,23_10_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1418,1418,Basileuterus tristriatus,san_pedro,23,10,2012,2012-10-23,NA,2012-10-23,297,12.95,NA,12.9,0.05,Basileuterus_tristriatus,61,7.462591448,66,7.910535746,1418
64,Basileuterus_tristriatus,120911,SP12,911,SP120911,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,0,0,1,0,2,0,0,Basileuterus_tristriatus,2_9_2012_san_pedro_Basileuterus tristriatus,NA,Basileuterus_tristriatus,1459,NA,1395,Basileuterus tristriatus,san_pedro,2,9,2012,2012-09-02,NA,2012-09-02,246,13.7,NA,12.9,0.8,Basileuterus_tristriatus,60,7.400091448,66,7.910535746,1395
65,Basileuterus_tristriatus,110113,SP11,113,SP110113,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,med,1,2,1,1,0,1,1,0,0,0,1,0,0,Basileuterus_tristriatus,27_9_2011_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1395,1395,Basileuterus tristriatus,san_pedro,27,9,2011,2011-09-27,NA,2011-09-27,270,13.74,NA,12.9,0.84,Basileuterus_tristriatus,60,7.400091448,66,7.910535746,1395
66,Basileuterus_tristriatus,120094,TL12,94,TL120094,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,0,1,0,0,6,0,1,Basileuterus_tristriatus,1_11_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1735,1735,Basileuterus tristriatus,san_pedro,1,11,2012,2012-11-01,NA,2012-11-01,306,13.88,NA,12.9,0.98,Basileuterus_tristriatus,45,6.394010444,66,7.910535746,1735
67,Basileuterus_tristriatus,110144,SP11,144,SP110144,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,2,1,0,1,0,3,0,0,Basileuterus_tristriatus,3_10_2011_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1362,1362,Basileuterus tristriatus,san_pedro,3,10,2011,2011-10-03,NA,2011-10-03,276,14.25,NA,12.9,1.35,Basileuterus_tristriatus,59,7.372313671,66,7.910535746,1362
68,Basileuterus_tristriatus,110186,SP11,186,SP110186,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,4,0,0,4,0,3,0,0,Basileuterus_tristriatus,6_10_2011_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,1459,1337,1337,Basileuterus tristriatus,san_pedro,6,10,2011,2011-10-06,NA,2011-10-06,279,14.8,NA,12.9,1.9,Basileuterus_tristriatus,59,7.372313671,66,7.910535746,1337
69,Buthraupis_montana,120483,W12,483,W120483,Buthraupis montana,Buthraupis_montana,Thraupidae,1,high_montane_manu,midhigh,med,1,1,1,0,0,2,0,0,1,0,0,0,0,NA,6_9_2012_wayqecha_Buthraupis montana,Buthraupis montana,Buthraupis_montana,2784,2816,2816,Buthraupis montana,wayqecha,6,9,2012,2012-09-06,NA,2012-09-06,250,84.2,NA,89.22766667,-5.02766667,Buthraupis_montana,40,5.755359373,47,6.173414929,2816
70,Buthraupis_montana,120049,TU12,49,TU120049,Buthraupis montana,Buthraupis_montana,Thraupidae,1,high_montane_manu,midhigh,med,1,2,1,1,0,1,0,0,1,0,1,0,0,Buthraupis_montana,15_10_2012_san_pedro_Buthraupis montana,Buthraupis montana,Buthraupis_montana,2784,2728,2728,Buthraupis montana,san_pedro,15,10,2012,2012-10-15,NA,2012-10-15,289,88.7,NA,89.22766667,-0.52766667,Buthraupis_montana,43,5.940081596,47,6.173414929,2728
71,Buthraupis_montana,130234,W13,234,W130234,Buthraupis montana,Buthraupis_montana,Thraupidae,1,high_montane_manu,midhigh,med,1,2,1,1,0,1,0,1,0,0,4,0,0,Buthraupis_montana,8_9_2013_wayqecha_Buthraupis montana,Buthraupis montana,Buthraupis_montana,2784,2521,2521,Buthraupis montana,wayqecha,8,9,2013,2013-09-08,NA,2013-09-08,251,89.22766667,raw data have NA so I used the average for the species ,89.22766667,0,Buthraupis_montana,40,5.679869177,47,6.173414929,2521
72,Buthraupis_montana,120050,TU12,50,TU120050,Buthraupis montana,Buthraupis_montana,Thraupidae,1,high_montane_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_10_2012_san_pedro_Buthraupis montana,Buthraupis montana,Buthraupis_montana,2784,2728,2728,Buthraupis montana,san_pedro,15,10,2012,2012-10-15,NA,2012-10-15,289,90.8,NA,89.22766667,1.57233333,Buthraupis_montana,43,5.940081596,47,6.173414929,2728
73,Pipra_chloromeros,110278,P11,278,P110278,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,9,1,0,0,0,1,0,0,Ceratopipra _chloromeros,19_10_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,422,422,Pipra chloromeros,pantiacolla,19,10,2011,2011-10-19,NA,2011-10-19,292,14.97,NA,16.72324324,-1.75324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,422
74,Pipra_chloromeros,110034,P11,34,P110034,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,4,1,1,2,0,8,0,5,Ceratopipra _chloromeros,28_9_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,381,381,Pipra chloromeros,pantiacolla,28,9,2011,2011-09-28,NA,2011-09-28,271,15.08,NA,16.72324324,-1.64324324,Ceratopipra_chloromeros,0,0,5,0.204069659,381
75,Pipra_chloromeros,110053,P11,53,P110053,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Ceratopipra _chloromeros,29_9_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,381,381,Pipra chloromeros,pantiacolla,29,9,2011,2011-09-29,NA,2011-09-29,272,15.28,NA,16.72324324,-1.44324324,Ceratopipra_chloromeros,0,0,5,0.204069659,381
76,Pipra_chloromeros,110361,P11,361,P110361,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,53,0,0,Ceratopipra _chloromeros,1_11_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,414,414,Pipra chloromeros,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,15.81,NA,16.72324324,-0.91324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,414
77,Pipra_chloromeros,110246,P11,246,P110246,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,5,0,0,1,0,6,0,0,Ceratopipra _chloromeros,18_10_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,422,422,Pipra chloromeros,pantiacolla,18,10,2011,2011-10-18,NA,2011-10-18,291,15.93,NA,16.72324324,-0.79324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,422
78,Pipra_chloromeros,110360,P11,360,P110360,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,2,0,0,1,0,38,0,0,Ceratopipra _chloromeros,1_11_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,414,414,Pipra chloromeros,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,16.39,NA,16.72324324,-0.33324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,414
79,Pipra_chloromeros,110122,P11,122,P110122,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,med,1,1,1,0,0,8,0,2,0,0,0,0,0,NA,7_10_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,397,397,Pipra chloromeros,pantiacolla,7,10,2011,2011-10-07,NA,2011-10-07,280,16.61,NA,16.72324324,-0.11324324,Ceratopipra_chloromeros,4,0.171811594,5,0.204069659,397
80,Pipra_chloromeros,110412,P11,412,P110412,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,high,1,1,0,1,0,0,0,0,0,0,2,0,0,Ceratopipra _chloromeros,4_11_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,422,422,Pipra chloromeros,pantiacolla,4,11,2011,2011-11-04,NA,2011-11-04,308,16.71,NA,16.72324324,-0.01324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,422
81,Pipra_chloromeros,110110,P11,110,P110110,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6_10_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,397,397,Pipra chloromeros,pantiacolla,6,10,2011,2011-10-06,NA,2011-10-06,279,17.08,NA,16.72324324,0.35675676,Ceratopipra_chloromeros,4,0.171811594,5,0.204069659,397
82,Pipra_chloromeros,115955,P11,5955,P115955,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,med,1,2,1,1,0,7,0,0,1,0,22,0,0,Ceratopipra _chloromeros,10_8_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,397,397,Pipra chloromeros,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,17.09,NA,16.72324324,0.36675676,Ceratopipra_chloromeros,4,0.171811594,5,0.204069659,397
83,Pipra_chloromeros,110210,P11,210,P110210,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14_10_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,438,438,Pipra chloromeros,pantiacolla,14,10,2011,2011-10-14,NA,2011-10-14,287,17.36,NA,16.72324324,0.63675676,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,438
84,Pipra_chloromeros,116171,P11,6171,P116171,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,1,0,0,1,0,1,0,0,Ceratopipra _chloromeros,18_8_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,600,600,Pipra chloromeros,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,17.64,NA,16.72324324,0.91675676,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,600
85,Pipra_chloromeros,116053,P11,6053,P116053,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,16,0,0,Ceratopipra _chloromeros,14_8_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,415,415,Pipra chloromeros,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,17.76,NA,16.72324324,1.03675676,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,415
86,Pipra_chloromeros,120863,P12,863,P120863,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_8_2012_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,NA,415,Pipra chloromeros,pantiacolla,15,8,2012,2012-08-15,NA,2012-08-15,228,17.9,NA,16.72324324,1.17675676,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,415
87,Pipra_chloromeros,116054,P11,6054,P116054,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,med,1,2,1,1,0,10,1,3,5,0,53,0,0,Ceratopipra _chloromeros,14_8_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,415,415,Pipra chloromeros,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,20.05,NA,16.72324324,3.32675676,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,415
88,Pipra_chloromeros,110357,P11,357,P110357,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,4,1,0,2,0,10,0,1,Ceratopipra _chloromeros,1_11_2011_pantiacolla_Pipra chloromeros,NA,Ceratopipra_chloromeros,416,414,414,Pipra chloromeros,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,16,"potential error in mass is too large, we replaced by it  the average",16.72324324,-0.72324324,Ceratopipra_chloromeros,5,0.204069659,5,0.204069659,414
89,Chlorochrysa_calliparaea,120093,TL12,93,TL120093,Chlorochrysa calliparaea,Chlorochrysa_calliparaea,Thraupidae,1,montane_manu,midhigh-canopy,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Chlorochrysa_calliparaea,1_11_2012_san_pedro_Chlorochrysa calliparaea,Chlorochrysa calliparaea,Chlorochrysa_calliparaea,1387,1735,1735,Chlorochrysa calliparaea,san_pedro,1,11,2012,2012-11-01,NA,2012-11-01,306,17.24,NA,17.34217391,-0.10217391,Chlorochrysa_calliparaea,58,8.358692249,106,11.10692484,1735
90,Chlorochrysa_calliparaea,120052,TL12,52,TL120052,Chlorochrysa calliparaea,Chlorochrysa_calliparaea,Thraupidae,1,montane_manu,midhigh-canopy,low,1,2,1,1,0,2,2,0,0,0,16,16,16,Chlorochrysa_calliparaea,29_10_2012_san_pedro_Chlorochrysa calliparaea,Chlorochrysa calliparaea,Chlorochrysa_calliparaea,1387,1514,1514,Chlorochrysa calliparaea,san_pedro,29,10,2012,2012-10-29,NA,2012-10-29,303,17.81,NA,17.34217391,0.46782609,Chlorochrysa_calliparaea,78,10.20903393,106,11.10692484,1514
91,Chlorochrysa_calliparaea,121412,SP12,1412,SP121412,Chlorochrysa calliparaea,Chlorochrysa_calliparaea,Thraupidae,1,montane_manu,midhigh-canopy,low,1,1,0,1,0,0,0,0,0,0,26,0,0,Chlorochrysa_calliparaea,22_11_2012_san_pedro_Chlorochrysa calliparaea,NA,Chlorochrysa_calliparaea,1387,NA,1449,Chlorochrysa calliparaea,san_pedro,22,11,2012,2012-11-22,NA,2012-11-22,327,18.85,NA,17.34217391,1.50782609,Chlorochrysa_calliparaea,76,10.07854202,106,11.10692484,1449
92,Chlorornis_riefferii,120066,TU12,66,TU120066,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,high_montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Chlorornis_riefferii,16_10_2012_san_pedro_Chlorornis riefferii,Chlorornis riefferii,Chlorornis_riefferii,2728,2728,2728,Chlorornis riefferii,san_pedro,16,10,2012,2012-10-16,NA,2012-10-16,290,45.2,NA,48.93459016,-3.73459016,Chlorornis_riefferii,43,6.149474048,49,6.446265492,2728
93,Chlorornis_riefferii,130255,W13,255,W130255,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,high_montane_manu,midhigh,low,1,2,1,1,0,3,0,3,0,0,3,0,0,Chlorornis_riefferii,11_9_2013_wayqecha_Chlorornis riefferii,Chlorornis riefferii,Chlorornis_riefferii,2728,2617,2617,Chlorornis riefferii,wayqecha,11,9,2013,2013-09-11,NA,2013-09-11,254,45.45,NA,48.93459016,-3.48459016,Chlorornis_riefferii,44,6.185077763,49,6.446265492,2617
94,Chlorornis_riefferii,120750,W12,750,W120750,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,high_montane_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,6,0,0,Chlorornis_riefferii,17_10_2012_wayqecha_Chlorornis riefferii,Chlorornis riefferii,Chlorornis_riefferii,2728,2742,2742,Chlorornis riefferii,wayqecha,17,10,2012,2012-10-17,NA,2012-10-17,291,46.28,NA,48.93459016,-2.65459016,Chlorornis_riefferii,43,6.149474048,49,6.446265492,2742
95,Chlorornis_riefferii,120065,TU12,65,TU120065,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,high_montane_manu,midhigh,low,1,2,1,1,0,4,1,2,1,0,16,0,0,Chlorornis_riefferii,16_10_2012_san_pedro_Chlorornis riefferii,Chlorornis riefferii,Chlorornis_riefferii,2728,2728,2728,Chlorornis riefferii,san_pedro,16,10,2012,2012-10-16,NA,2012-10-16,290,47.19,NA,48.93459016,-1.74459016,Chlorornis_riefferii,43,6.149474048,49,6.446265492,2728
96,Chlorornis_riefferii,120755,W12,755,W120755,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,high_montane_manu,midhigh,high,1,1,0,1,0,0,0,0,0,0,1,1,1,Chlorornis_riefferii,17_10_2012_wayqecha_Chlorornis riefferii,Chlorornis riefferii,Chlorornis_riefferii,2728,2742,2742,Chlorornis riefferii,wayqecha,17,10,2012,2012-10-17,NA,2012-10-17,291,47.28,NA,48.93459016,-1.65459016,Chlorornis_riefferii,43,6.149474048,49,6.446265492,2742
