,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,degree_species,w_degree_species
546,Hemispingus_melanotis,13113,SP13,113,SP13113,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,22_9_2013_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1336,Hemispingus melanotis,san_pedro,22,9,2013,2013-09-22,NA,2013-09-22,265,16.77,NA,18.04464286,-1.27464286,72,7.648793343
547,Hemispingus_melanotis,120059,TU12,59,TU120059,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Sphenopsis_melanotis,16_10_2012_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,2728,Hemispingus melanotis,san_pedro,16,10,2012,2012-10-16,NA,2012-10-16,290,17.1,NA,18.04464286,-0.94464286,72,7.648793343
548,Hemispingus_melanotis,121361,SP12,1361,SP121361,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,35,0,0,Sphenopsis_melanotis,16_11_2012_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1449,Hemispingus melanotis,san_pedro,16,11,2012,2012-11-16,NA,2012-11-16,321,17.71,NA,18.04464286,-0.33464286,72,7.648793343
549,Hemispingus_melanotis,110010,SP11,10,SP110010,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,high,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5_9_2011_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,1383,1383,Hemispingus melanotis,san_pedro,5,9,2011,2011-09-05,NA,2011-09-05,248,17.87,NA,18.04464286,-0.17464286,72,7.648793343
550,Hemispingus_melanotis,121215,SP12,1215,SP121215,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,med,1,2,1,1,0,7,2,1,4,0,26,0,0,Sphenopsis_melanotis,23_10_2012_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1418,Hemispingus melanotis,san_pedro,23,10,2012,2012-10-23,NA,2012-10-23,297,17.9,NA,18.04464286,-0.14464286,72,7.648793343
551,Hemispingus_melanotis,120055,SP12,55,SP120055,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Sphenopsis_melanotis,25_6_2012_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1387,Hemispingus melanotis,san_pedro,25,6,2012,2012-06-25,NA,2012-06-25,177,18.4,NA,18.04464286,0.35535714,72,7.648793343
552,Hemispingus_melanotis,120056,TL12,56,TL120056,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29_10_2012_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1514,Hemispingus melanotis,san_pedro,29,10,2012,2012-10-29,NA,2012-10-29,303,19.18,NA,18.04464286,1.13535714,72,7.648793343
553,Hemispingus_melanotis,110028,SP11,28,SP110028,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,med,1,2,1,1,0,1,0,0,1,0,5,0,0,Sphenopsis_melanotis,12_9_2011_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1383,Hemispingus melanotis,san_pedro,12,9,2011,2011-09-12,NA,2011-09-12,255,19.23,NA,18.04464286,1.18535714,72,7.648793343
554,Hemispingus_melanotis,110011,SP11,11,SP110011,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,high,1,2,1,1,0,2,0,0,2,0,5,0,1,Sphenopsis_melanotis,5_9_2011_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,1383,1383,Hemispingus melanotis,san_pedro,5,9,2011,2011-09-05,NA,2011-09-05,248,19.27,NA,18.04464286,1.22535714,72,7.648793343
555,Hemispingus_melanotis,110124,SP11,124,SP110124,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Sphenopsis_melanotis,1_10_2011_san_pedro_Hemispingus melanotis,NA,Sphenopsis_melanotis,1515,NA,1362,Hemispingus melanotis,san_pedro,1,10,2011,2011-10-01,NA,2011-10-01,274,19.99,NA,18.04464286,1.94535714,72,7.648793343
556,Thraupis_cyanocephala,120876,W12,876,W120876,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25_10_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2973,2973,Thraupis cyanocephala,wayqecha,25,10,2012,2012-10-25,NA,2012-10-25,299,34.72,NA,38.99776119,-4.27776119,45,5.160589524
557,Thraupis_cyanocephala,120322,W12,322,W120322,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21_8_2012_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,2742.5,NA,NA,Thraupis cyanocephala,wayqecha,21,8,2012,2012-08-21,NA,2012-08-21,234,35,NA,38.99776119,-3.99776119,45,5.160589524
558,Thraupis_cyanocephala,130188,W13,188,W130188,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,low,1,2,1,1,0,3,2,1,0,0,2,0,0,Sporathraupis _cyanocephala,3_9_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2542,2542,Thraupis cyanocephala,wayqecha,3,9,2013,2013-09-03,NA,2013-09-03,246,35.86,NA,38.99776119,-3.13776119,45,5.160589524
559,Thraupis_cyanocephala,130603,W13,603,W130603,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,1,2,1,1,0,3,1,0,2,0,3,0,0,Sporathraupis _cyanocephala,6_11_2013_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,2742.5,NA,2650,Thraupis cyanocephala,wayqecha,3,11,2013,2013-11-06,NA,2013-11-06,310,36.29,NA,38.99776119,-2.70776119,45,5.160589524
560,Thraupis_cyanocephala,120530,W12,530,W120530,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Sporathraupis _cyanocephala,12_9_2012_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,2742.5,NA,NA,Thraupis cyanocephala,wayqecha,12,9,2012,2012-09-12,NA,2012-09-12,256,37.46,NA,38.99776119,-1.53776119,45,5.160589524
561,Thraupis_cyanocephala,120525,W12,525,W120525,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,1,2,1,1,0,1,1,0,0,0,66,0,0,Sporathraupis _cyanocephala,12_9_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,NA,NA,Thraupis cyanocephala,wayqecha,12,9,2012,2012-09-12,NA,2012-09-12,256,37.49,NA,38.99776119,-1.50776119,45,5.160589524
562,Thraupis_cyanocephala,130623,W13,623,W130623,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,43,0,0,Sporathraupis _cyanocephala,9_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2521,2521,Thraupis cyanocephala,wayqecha,9,11,2013,2013-11-09,NA,2013-11-09,313,38.27,NA,38.99776119,-0.72776119,45,5.160589524
563,Thraupis_cyanocephala,130648,W13,648,W130648,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,87,0,0,Sporathraupis _cyanocephala,10_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2521,2521,Thraupis cyanocephala,wayqecha,10,11,2013,2013-11-10,NA,2013-11-10,314,38.3,NA,38.99776119,-0.69776119,45,5.160589524
564,Thraupis_cyanocephala,130654,W13,654,W130654,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,high,1,1,0,1,0,0,0,0,0,0,25,0,0,Sporathraupis _cyanocephala,10_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2521,2521,Thraupis cyanocephala,wayqecha,10,11,2013,2013-11-10,NA,2013-11-10,314,38.76,NA,38.99776119,-0.23776119,45,5.160589524
565,Thraupis_cyanocephala,130559,W13,559,W130559,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Sporathraupis _cyanocephala,31_10_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2650,2650,Thraupis cyanocephala,wayqecha,31,10,2013,2013-10-31,NA,2013-10-31,304,38.99776119,raw data have NA so I used the average for the species ,38.99776119,0,45,5.160589524
566,Thraupis_cyanocephala,130566,W13,566,W130566,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,low,1,2,1,1,0,45,2,5,3,0,7,0,0,Sporathraupis _cyanocephala,31_10_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,2650,2650,Thraupis cyanocephala,wayqecha,31,10,2013,2013-10-31,NA,2013-10-31,304,38.99776119,raw data have NA so I used the average for the species ,38.99776119,0,45,5.160589524
567,Thraupis_cyanocephala,120518,W12,518,W120518,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,28,0,0,Sporathraupis _cyanocephala,11_9_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2742.5,NA,NA,Thraupis cyanocephala,wayqecha,11,9,2012,2012-09-11,NA,2012-09-11,255,42.7,NA,38.99776119,3.70223881,45,5.160589524
568,Simoxenops_ucayalae,115937,P11,5937,P115937,Syndactyla ucayalae,Syndactyla _ucayalae,Furnariidae,1,lowland_manu,understory,low,1,2,1,1,0,44,10,15,19,Yes,248,0,0,Syndactyla _ucayalae,10_8_2011_pantiacolla_Simoxenops ucayalae,Simoxenops ucayalae,Syndactyla_ucayalae,717,397,397,Simoxenops ucayalae,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,49.5,NA,52.21692308,-2.71692308,25,2.683742831
569,Tangara_arthus,121308,SP12,1308,SP121308,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,2,1,1,0,1,0,1,0,0,1,0,0,Tangara_arthus,10_11_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1262,1262,Tangara arthus,san_pedro,10,11,2012,2012-11-10,NA,2012-11-10,315,19.55,NA,21.19101695,-1.64101695,102,10.47767758
570,Tangara_arthus,120787,SP12,787,SP120787,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Tangara_arthus,11_8_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1395,1395,Tangara arthus,san_pedro,11,8,2012,2012-08-11,NA,2012-08-11,224,20.3,NA,21.19101695,-0.89101695,102,10.47767758
571,Tangara_arthus,110023,SP11,23,SP110023,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,7,0,0,Tangara_arthus,12_9_2011_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1383,1383,Tangara arthus,san_pedro,12,9,2011,2011-09-12,NA,2011-09-12,255,20.38,NA,21.19101695,-0.81101695,102,10.47767758
572,Tangara_arthus,121081,SP12,1081,SP121081,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,2,1,1,0,2,0,2,1,0,20,1,1,Tangara_arthus,1_10_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1302,1302,Tangara arthus,san_pedro,1,10,2012,2012-10-01,NA,2012-10-01,275,20.4,NA,21.19101695,-0.79101695,102,10.47767758
573,Tangara_arthus,120666,SP12,666,SP120666,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,2,1,1,0,8,2,1,5,0,6,0,1,Tangara_arthus,24_7_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1307,1307,Tangara arthus,san_pedro,24,7,2012,2012-07-24,NA,2012-07-24,206,21.25,NA,21.19101695,0.05898305,102,10.47767758
574,Tangara_arthus,120072,SP12,72,SP120072,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,44,0,0,Tangara_arthus,29_6_2012_san_pedro_Tangara arthus,NA,Tangara_arthus,1308.5,NA,1387,Tangara arthus,san_pedro,29,6,2012,2012-06-29,NA,2012-06-29,181,21.3,NA,21.19101695,0.10898305,102,10.47767758
575,Tangara_arthus,121104,SP12,1104,SP121104,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,18,0,0,Tangara_arthus,3_10_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1302,1302,Tangara arthus,san_pedro,3,10,2012,2012-10-03,NA,2012-10-03,277,21.6,NA,21.19101695,0.40898305,102,10.47767758
576,Tangara_arthus,121138,SP12,1138,SP121138,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,2,1,1,0,1,1,0,0,0,4,0,0,Tangara_arthus,17_10_2012_san_pedro_Tangara arthus,NA,Tangara_arthus,1308.5,NA,1387,Tangara arthus,san_pedro,17,10,2012,2012-10-17,NA,2012-10-17,291,21.6,NA,21.19101695,0.40898305,102,10.47767758
577,Tangara_arthus,120104,TL12,104,TL120104,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,low,1,2,1,1,0,7,2,4,1,0,12,0,0,Tangara_arthus,1_11_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara_arthus,1308.5,1735,1735,Tangara arthus,san_pedro,1,11,2012,2012-11-01,NA,2012-11-01,306,21.66,NA,21.19101695,0.46898305,102,10.47767758
578,Tangara_arthus,110022,SP11,22,SP110022,Tangara arthus,Tangara_arthus,Thraupidae,1,montane_manu,midhigh,med,1,1,1,0,0,4,1,1,2,0,0,0,0,NA,12_9_2011_san_pedro_Anabacerthia striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,1308.5,1383,1383,Anabacerthia striaticollis,san_pedro,12,9,2011,2011-09-12,NA,2011-09-12,255,24.78,NA,21.19101695,3.58898305,102,10.47767758
579,Tangara_schrankii,110137,P11,137,P110137,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,med,1,2,1,1,0,4,1,2,1,0,4,0,0,Tangara_schrankii,10_10_2011_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,413,413,Tangara schrankii,pantiacolla,10,10,2011,2011-10-10,NA,2011-10-10,283,17.95,NA,19.85320755,-1.90320755,98,9.304499853
580,Tangara_schrankii,121064,P12,1064,P121064,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5_9_2012_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,421,421,Tangara schrankii,pantiacolla,5,9,2012,2012-09-05,NA,2012-09-05,249,18.3,NA,19.85320755,-1.55320755,98,9.304499853
581,Tangara_schrankii,120666,P12,666,P120666,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26_6_2012_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,438,438,Tangara schrankii,pantiacolla,26,6,2012,2012-06-26,NA,2012-06-26,178,18.6,NA,19.85320755,-1.25320755,98,9.304499853
582,Tangara_schrankii,121575,P12,1575,P121575,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,3,0,1,Tangara_schrankii,19_11_2012_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,413,413,Tangara schrankii,pantiacolla,19,11,2012,2012-11-19,NA,2012-11-19,324,19.12,NA,19.85320755,-0.73320755,98,9.304499853
583,Tangara_schrankii,110373,P11,373,P110373,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,low,1,2,1,1,0,6,1,1,4,0,1,0,0,Tangara_schrankii,1_11_2011_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,414,414,Tangara schrankii,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,19.85,NA,19.85320755,-0.00320755,98,9.304499853
584,Tangara_schrankii,121005,P12,1005,P121005,Tangara schrankii,Tangara_schrankii,Thraupidae,1,lowland_manu,midhigh,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30_8_2012_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara_schrankii,421,422,422,Tangara schrankii,pantiacolla,30,8,2012,2012-08-30,NA,2012-08-30,243,20.2,NA,19.85320755,0.34679245,98,9.304499853
585,Terenotriccus_erythrurus,110088,P11,88,P110088,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,3,0,0,Terenotriccus_erythrurus,3_10_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,392,392,Terenotriccus erythrurus,pantiacolla,3,10,2011,2011-10-03,NA,2011-10-03,276,6.91,NA,7.369767442,-0.459767442,7,0.390033069
586,Terenotriccus_erythrurus,130355,P13,355,P130355,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17_9_2013_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,415,415,Terenotriccus erythrurus,pantiacolla,17,9,2013,2013-09-17,NA,2013-09-17,260,7.36,NA,7.369767442,-0.009767442,7,0.390033069
587,Terenotriccus_erythrurus,115948,P11,5948,P115948,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,med,1,2,1,1,0,1,1,0,0,0,48,0,0,Terenotriccus_erythrurus,10_8_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,397,397,Terenotriccus erythrurus,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,7.41,NA,7.369767442,0.040232558,7,0.390033069
588,Terenotriccus_erythrurus,110294,P11,294,P110294,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,16,0,0,Terenotriccus_erythrurus,21_10_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,398,398,Terenotriccus erythrurus,pantiacolla,21,10,2011,2011-10-21,NA,2011-10-21,294,7.46,NA,7.369767442,0.090232558,7,0.390033069
589,Terenotriccus_erythrurus,121580,P12,1580,P121580,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,6,0,0,Terenotriccus_erythrurus,19_11_2012_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,413,413,Terenotriccus erythrurus,pantiacolla,19,11,2012,2012-11-19,NA,2012-11-19,324,7.5,NA,7.369767442,0.130232558,7,0.390033069
590,Terenotriccus_erythrurus,120744,P12,744,P120744,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Terenotriccus_erythrurus,2_7_2012_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,NA,NA,Terenotriccus erythrurus,pantiacolla,2,7,2012,2012-07-02,NA,2012-07-02,184,8.2,NA,7.369767442,0.830232558,7,0.390033069
591,Terenotriccus_erythrurus,110100,P11,100,P110100,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,lowland_manu,midhigh,low,1,2,1,1,0,1,0,0,1,0,10,0,0,Terenotriccus_erythrurus,5_10_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,413,397,397,Terenotriccus erythrurus,pantiacolla,5,10,2011,2011-10-05,NA,2011-10-05,278,7,"potential error in mass is too large, we replaced by it  the average",7.369767442,-0.369767442,7,0.390033069
592,Thamnomanes_ardesiacus,130157,P13,157,P130157,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Thamnomanes_ardesiacus,5_9_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,398,398,Thamnomanes ardesiacus,pantiacolla,5,9,2013,2013-09-05,NA,2013-09-05,248,17.52,NA,18.58714286,-1.06714286,67,5.552660458
593,Thamnomanes_ardesiacus,116246,P11,6246,P116246,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,12,0,0,Thamnomanes_ardesiacus,20_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,600,600,Thamnomanes ardesiacus,pantiacolla,20,8,2011,2011-08-20,NA,2011-08-20,232,17.55,NA,18.58714286,-1.03714286,67,5.552660458
594,Thamnomanes_ardesiacus,110033,NA,P110033,P110033,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,381,381,Thamnomanes ardesiacus,pantiacolla,28,9,2011,2011-09-28,NA,2011-09-28,271,17.7,NA,18.58714286,-0.88714286,67,5.552660458
595,Thamnomanes_ardesiacus,110076,NA,P110076,P110076,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_10_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,392,392,Thamnomanes ardesiacus,pantiacolla,1,10,2011,2011-10-01,NA,2011-10-01,274,17.88,NA,18.58714286,-0.70714286,67,5.552660458
596,Thamnomanes_ardesiacus,116154,P11,6154,P116154,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,18_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,600,600,Thamnomanes ardesiacus,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,18.03,NA,18.58714286,-0.55714286,67,5.552660458
597,Thamnomanes_ardesiacus,110039,NA,P110039,P110039,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,381,381,Thamnomanes ardesiacus,pantiacolla,28,9,2011,2011-09-28,NA,2011-09-28,271,18.16,NA,18.58714286,-0.42714286,67,5.552660458
598,Thamnomanes_ardesiacus,130047,P13,47,P130047,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,432,432,Thamnomanes ardesiacus,pantiacolla,27,8,2013,2013-08-27,NA,2013-08-27,239,18.27,NA,18.58714286,-0.31714286,67,5.552660458
599,Thamnomanes_ardesiacus,130050,P13,50,P130050,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,10,0,0,Thamnomanes_ardesiacus,28_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,432,432,Thamnomanes ardesiacus,pantiacolla,28,8,2013,2013-08-28,NA,2013-08-28,240,18.32,NA,18.58714286,-0.26714286,67,5.552660458
600,Thamnomanes_ardesiacus,110073,NA,P110073,P110073,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,1_10_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,392,392,Thamnomanes ardesiacus,pantiacolla,1,10,2011,2011-10-01,NA,2011-10-01,274,18.6,NA,18.58714286,0.01285714,67,5.552660458
601,Thamnomanes_ardesiacus,121352,P12,1352,P121352,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_10_2012_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,415,415,Thamnomanes ardesiacus,pantiacolla,20,10,2012,2012-10-20,NA,2012-10-20,294,19.91,NA,18.58714286,1.32285714,67,5.552660458
602,Thamnomanes_ardesiacus,120788,P12,788,P120788,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16_7_2012_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,415,415,Thamnomanes ardesiacus,pantiacolla,16,7,2012,2012-07-16,NA,2012-07-16,198,19.95,NA,18.58714286,1.36285714,67,5.552660458
